matrix,N,nnz,B,rho,seed,motion,lane_order,steps,dirty_cols,slice_nnz_mean,slice_nnz_first,slice_nnz_last,rows_per_block,rows_merged,merge_ratio,maxrelerr,delta_baseline_rebuilds,block_open_prepares,block_open_compiles,block_open_merged_prepares,delta_baseline_ms,delta_baseline_exec_ms,block_open_ms,block_open_exec_ms,block_open_merged_ms,block_open_merged_exec_ms,block_open_vs_delta_baseline,block_open_merged_vs_delta_baseline,hst_vs_delta_baseline,hst_vs_block_open,block_open_merged_vs_block_open
TSOPF_RS_b162_c3,15374,610299,8,0.05,21,jump,rotate,400,256,23446.2,195544,14603,32275,7926,4.072,1.7477865179838082e-16,403,403,0,403,1.203678,0.045384,0.302083,0.260531,21.734845,0.202098,3.9846,0.0554,2.6556,0.6665,0.0139
TSOPF_RS_b162_c3,15374,610299,8,0.25,17,jump,rotate,400,256,11592.8,194408,6827,32124,7920,4.0561,6.922485113753605e-17,403,403,0,403,0.641264,0.02969,0.255691,0.216331,14.042082,0.164952,2.508,0.0457,1.5331,0.6113,0.0182
TSOPF_RS_b162_c3,15374,610299,8,0.25,18,jump,rotate,400,256,11144.9,194408,6730,32190,7924,4.0623,1.6311741823669817e-16,403,403,0,403,0.621556,0.02974,0.249071,0.210265,12.970995,0.158971,2.4955,0.0479,1.5198,0.609,0.0192
TSOPF_RS_b162_c3,15374,610299,8,0.25,19,jump,rotate,400,256,11336.6,194408,7399,32181,7924,4.0612,1.2871383544192614e-16,403,403,0,403,0.632743,0.029617,0.259787,0.220593,14.665103,0.167946,2.4356,0.0431,1.502,0.6167,0.0177
TSOPF_RS_b162_c3,15374,610299,8,0.25,20,jump,rotate,400,256,12460.4,194408,14338,32124,7920,4.0561,1.878123849194325e-16,403,403,0,403,0.687434,0.031319,0.26183,0.223035,15.364894,0.169621,2.6255,0.0447,1.6418,0.6253,0.017
TSOPF_RS_b162_c3,15374,610299,8,0.25,21,jump,rotate,400,256,10911.3,195544,6270,32275,7926,4.072,1.7477865179838082e-16,403,403,0,403,0.611174,0.028741,0.250768,0.212328,13.427895,0.160857,2.4372,0.0455,1.4961,0.6139,0.0187
TSOPF_RS_b300_c1,14538,1474325,8,0.0,17,drift,rotate,400,256,496944,496944,496944,65771,7435,8.8461,1.6426498633793947e-16,1,1,37,1,0.64962,0.643057,0.598612,0.582382,0.610732,0.596753,1.0852,1.0637,0.9592,0.8839,0.9802
TSOPF_RS_b300_c1,14538,1474325,8,0.0,18,drift,rotate,400,256,496944,496944,496944,65771,7435,8.8461,1.4717834420665808e-16,1,1,20,1,0.649332,0.642847,0.597328,0.581219,0.611541,0.597638,1.0871,1.0618,0.9587,0.8819,0.9768
TSOPF_RS_b300_c1,14538,1474325,8,0.0,19,drift,rotate,400,256,496944,496944,496944,65771,7435,8.8461,1.125578234503878e-16,1,1,20,1,0.621873,0.61547,0.597592,0.581908,0.610765,0.596647,1.0406,1.0182,0.9193,0.8834,0.9784
TSOPF_RS_b300_c1,14538,1474325,8,0.0,20,drift,rotate,400,256,496944,496944,496944,65771,7435,8.8461,1.6480405767896894e-16,1,1,2,1,0.6499,0.643384,0.591267,0.575404,0.610943,0.596961,1.0992,1.0638,0.9609,0.8742,0.9678
TSOPF_RS_b300_c1,14538,1474325,8,0.0,21,drift,rotate,400,256,502010,502010,502010,66400,7314,9.0785,2.1521570577092392e-16,1,1,28,1,0.656543,0.650118,0.598505,0.582415,0.618473,0.60429,1.097,1.0616,0.9543,0.8699,0.9677
TSOPF_RS_b300_c1,14538,1474325,8,0.002,17,drift,rotate,400,256,351053.9,496944,274327,65771,7435,8.8461,1.8111367463039978e-16,401,162,74,162,16.213969,0.454683,0.698028,0.646747,19.326946,0.64456,23.2283,0.8389,21.2119,0.9132,0.0361
TSOPF_RS_b300_c1,14538,1474325,8,0.002,18,drift,rotate,400,256,326236.0,496944,273915,65771,7435,8.8461,1.6929380014807794e-16,400,157,49,157,15.053792,0.409714,0.666691,0.617049,17.166591,0.607092,22.5799,0.8769,20.8452,0.9232,0.0388
TSOPF_RS_b300_c1,14538,1474325,8,0.002,19,drift,rotate,400,256,324918.6,496944,261172,65771,7435,8.8461,2.3160364533092827e-16,395,138,49,138,14.852821,0.400768,0.684258,0.636373,15.903952,0.632319,21.7065,0.9339,19.9693,0.92,0.043
TSOPF_RS_b300_c1,14538,1474325,8,0.002,20,drift,rotate,400,256,321180.3,496944,218701,65771,7435,8.8461,2.1616233009136897e-16,400,162,14,162,14.775564,0.397179,0.683699,0.63557,18.068307,0.628952,21.6112,0.8178,19.6913,0.9112,0.0378
TSOPF_RS_b300_c1,14538,1474325,8,0.002,21,drift,rotate,400,256,344737.5,502010,296178,66400,7314,9.0785,1.6882844018464678e-16,399,160,43,160,15.84574,0.441554,0.700766,0.650523,20.667787,0.648142,22.612,0.7667,20.5141,0.9072,0.0339
TSOPF_RS_b300_c1,14538,1474325,8,0.01,17,drift,rotate,400,256,248202.2,496944,79515,65771,7435,8.8461,1.6573520742114148e-16,403,255,15,255,11.57397,0.324205,0.604819,0.555508,22.702228,0.532582,19.1363,0.5098,16.6989,0.8726,0.0266
TSOPF_RS_b300_c1,14538,1474325,8,0.01,18,drift,rotate,400,256,321495.0,496944,157391,65771,7435,8.8461,2.1872177947173726e-16,403,260,4,260,14.995694,0.42468,0.664924,0.612569,25.624203,0.592658,22.5525,0.5852,19.8099,0.8784,0.0259
TSOPF_RS_b300_c1,14538,1474325,8,0.01,19,drift,rotate,400,256,287397.5,496944,148259,65771,7435,8.8461,1.791448237663537e-16,403,251,10,251,13.440032,0.366921,0.609683,0.559263,22.764238,0.534282,22.0443,0.5904,19.2982,0.8754,0.0268
TSOPF_RS_b300_c1,14538,1474325,8,0.01,20,drift,rotate,400,256,264159.5,496944,210606,65771,7435,8.8461,1.846879137698628e-16,403,258,7,258,12.306125,0.317901,0.599356,0.549904,22.324429,0.524501,20.5322,0.5512,17.7994,0.8669,0.0268
TSOPF_RS_b300_c1,14538,1474325,8,0.01,21,drift,rotate,400,256,333809.6,502010,189981,66400,7314,9.0785,1.6882844018464678e-16,403,261,14,261,15.496867,0.415836,0.682469,0.629054,31.059434,0.611703,22.7071,0.4989,19.9893,0.8803,0.022
TSOPF_RS_b300_c1,14538,1474325,8,0.05,17,drift,rotate,400,256,112125.1,496944,2096,65771,7435,8.8461,2.1554792064859705e-16,403,269,13,269,5.285823,0.14418,0.308661,0.272738,11.349945,0.252416,17.125,0.4657,14.6686,0.8566,0.0272
TSOPF_RS_b300_c1,14538,1474325,8,0.05,18,drift,rotate,400,256,156395.4,496944,2112,65771,7435,8.8461,1.943737937608902e-16,403,297,8,297,7.372011,0.201602,0.370835,0.330451,16.256156,0.305002,19.8795,0.4535,16.9872,0.8545,0.0228
TSOPF_RS_b300_c1,14538,1474325,8,0.05,19,drift,rotate,400,256,106765.4,496944,2178,65771,7435,8.8461,1.9366543053586548e-16,403,251,1,251,5.036829,0.1382,0.275096,0.241771,10.437461,0.22193,18.3094,0.4826,15.7538,0.8604,0.0264
TSOPF_RS_b300_c1,14538,1474325,8,0.05,20,drift,rotate,400,256,154809.3,496944,2112,65771,7435,8.8461,2.4345947560494855e-16,403,296,0,296,7.276148,0.198046,0.337908,0.298495,15.069118,0.276207,21.5329,0.4829,18.307,0.8502,0.0224
TSOPF_RS_b300_c1,14538,1474325,8,0.05,21,drift,rotate,400,256,139000.8,502010,2140,66400,7314,9.0785,2.8611434495909562e-16,403,262,4,262,6.500624,0.183051,0.302735,0.266578,14.077883,0.246813,21.473,0.4618,18.645,0.8683,0.0215
TSOPF_RS_b300_c1,14538,1474325,8,0.25,17,drift,rotate,400,256,353835.9,496944,2114,65771,7435,8.8461,3.102575492091407e-16,403,398,439,398,16.47709,0.457076,0.581733,0.509844,40.530784,0.496842,28.3241,0.4065,24.3232,0.8587,0.0144
TSOPF_RS_b300_c1,14538,1474325,8,0.25,18,drift,rotate,400,256,474428.7,496944,490610,65771,7435,8.8461,1.9735425005444618e-16,403,403,266,403,22.022925,0.603829,0.732175,0.658689,51.329819,0.643721,30.0788,0.429,25.649,0.8527,0.0143
TSOPF_RS_b300_c1,14538,1474325,8,0.25,19,drift,rotate,400,256,121236.5,496944,2189,65771,7435,8.8461,2.89772373913526e-16,403,394,1,394,5.72917,0.15913,0.241648,0.204917,12.457478,0.191859,23.7087,0.4599,19.566,0.8253,0.0194
TSOPF_RS_b300_c1,14538,1474325,8,0.25,20,drift,rotate,400,256,397581.4,496944,2142,65771,7435,8.8461,1.9053822558808938e-16,403,401,22,401,18.457139,0.510308,0.630303,0.570114,42.792562,0.556432,29.283,0.4313,24.5375,0.8379,0.0147
TSOPF_RS_b300_c1,14538,1474325,8,0.25,21,drift,rotate,400,256,270010.8,502010,2111,66400,7314,9.0785,3.354765906560873e-16,403,398,6,398,12.572705,0.342582,0.458729,0.409117,29.770911,0.393455,27.4077,0.4223,23.022,0.84,0.0154
TSOPF_RS_b300_c1,14538,1474325,8,0.0,17,jump,rotate,400,256,496944,496944,496944,65771,7435,8.8461,1.6426498633793947e-16,1,1,0,1,0.599182,0.592307,0.595349,0.578926,0.615438,0.600842,1.0064,0.9736,0.8955,0.8898,0.9674
TSOPF_RS_b300_c1,14538,1474325,8,0.0,18,jump,rotate,400,256,496944,496944,496944,65771,7435,8.8461,1.4717834420665808e-16,1,1,0,1,0.599386,0.592622,0.593642,0.577481,0.614487,0.60006,1.0097,0.9754,0.892,0.8834,0.9661
TSOPF_RS_b300_c1,14538,1474325,8,0.0,19,jump,rotate,400,256,496944,496944,496944,65771,7435,8.8461,1.125578234503878e-16,1,1,0,1,0.600341,0.593525,0.595117,0.578579,0.616621,0.602052,1.0088,0.9736,0.8952,0.8874,0.9651
TSOPF_RS_b300_c1,14538,1474325,8,0.0,20,jump,rotate,400,256,496944,496944,496944,65771,7435,8.8461,1.6480405767896894e-16,1,1,0,1,0.599875,0.593078,0.59493,0.578781,0.615283,0.600857,1.0083,0.975,0.8926,0.8853,0.9669
TSOPF_RS_b300_c1,14538,1474325,8,0.0,21,jump,rotate,400,256,502010,502010,502010,66400,7314,9.0785,2.1521570577092392e-16,1,1,0,1,0.633868,0.627002,0.602328,0.585871,0.627917,0.613542,1.0524,1.0095,0.932,0.8856,0.9592
TSOPF_RS_b300_c1,14538,1474325,8,0.002,17,jump,rotate,400,256,258386.0,496944,113490,65771,7435,8.8461,2.125500225035125e-16,403,389,66,389,12.111314,0.321492,0.823356,0.761791,95.226393,0.718379,14.7097,0.1272,12.6921,0.8628,0.0086
TSOPF_RS_b300_c1,14538,1474325,8,0.002,18,jump,rotate,400,256,264138.4,496944,127309,65771,7435,8.8461,1.4717834420665808e-16,403,395,47,395,12.387334,0.331144,0.879672,0.817419,102.281352,0.757847,14.0818,0.1211,12.6499,0.8983,0.0086
TSOPF_RS_b300_c1,14538,1474325,8,0.002,19,jump,rotate,400,256,249969.5,496944,101825,65771,7435,8.8461,1.4007353270273016e-16,403,388,38,388,11.725517,0.320286,0.845925,0.785742,94.487291,0.728349,13.8612,0.1241,12.3925,0.894,0.009
TSOPF_RS_b300_c1,14538,1474325,8,0.002,20,jump,rotate,400,256,264471.5,496944,113849,65771,7435,8.8461,9.496215367213975e-17,403,391,30,391,12.387541,0.336452,0.880551,0.81894,100.390538,0.758003,14.0679,0.1234,12.627,0.8976,0.0088
TSOPF_RS_b300_c1,14538,1474325,8,0.002,21,jump,rotate,400,256,249656.0,502010,121985,66400,7314,9.0785,1.6882844018464678e-16,403,391,29,391,11.700923,0.31737,0.891679,0.831145,105.844318,0.774614,13.1223,0.1105,11.7813,0.8978,0.0084
TSOPF_RS_b300_c1,14538,1474325,8,0.01,17,jump,rotate,400,256,122382.2,496944,38408,65771,7435,8.8461,1.2552458528866107e-16,403,403,61,403,5.816635,0.160793,0.684075,0.628158,80.543804,0.550253,8.5029,0.0722,7.0965,0.8346,0.0085
TSOPF_RS_b300_c1,14538,1474325,8,0.01,18,jump,rotate,400,256,131850.4,496944,32174,65771,7435,8.8461,1.4717834420665808e-16,403,403,15,403,6.249817,0.171347,0.709435,0.655392,87.667156,0.582459,8.8096,0.0713,7.3937,0.8393,0.0081
TSOPF_RS_b300_c1,14538,1474325,8,0.01,19,jump,rotate,400,256,106744.1,496944,16620,65771,7435,8.8461,1.118432963288558e-16,403,403,14,403,5.08072,0.140416,0.619729,0.567173,67.96889,0.497721,8.1983,0.0748,6.6925,0.8163,0.0091
TSOPF_RS_b300_c1,14538,1474325,8,0.01,20,jump,rotate,400,256,135052.4,496944,30630,65771,7435,8.8461,9.496215367213975e-17,403,403,7,403,6.405037,0.175786,0.668971,0.61568,78.797462,0.540405,9.5745,0.0813,7.953,0.8306,0.0085
TSOPF_RS_b300_c1,14538,1474325,8,0.01,21,jump,rotate,400,256,112216.0,502010,17744,66400,7314,9.0785,1.6882844018464678e-16,403,403,5,403,5.340629,0.147574,0.685661,0.633304,83.264516,0.55824,7.789,0.0641,6.4654,0.8301,0.0082
TSOPF_RS_b300_c1,14538,1474325,8,0.05,17,jump,rotate,400,256,49714.0,496944,33087,65771,7435,8.8461,1.0627529436039176e-16,403,403,5,403,2.422701,0.073828,0.479854,0.433465,49.407582,0.361392,5.0488,0.049,3.7965,0.752,0.0097
TSOPF_RS_b300_c1,14538,1474325,8,0.05,18,jump,rotate,400,256,51076.1,496944,30025,65771,7435,8.8461,1.4717834420665808e-16,403,403,0,403,2.48493,0.075793,0.490505,0.444188,51.780257,0.369856,5.0661,0.048,3.8423,0.7584,0.0095
TSOPF_RS_b300_c1,14538,1474325,8,0.05,19,jump,rotate,400,256,56159.8,496944,31301,65771,7435,8.8461,1.118432963288558e-16,403,403,0,403,2.721901,0.080512,0.524083,0.477106,58.58929,0.401826,5.1936,0.0465,4.0204,0.7741,0.0089
TSOPF_RS_b300_c1,14538,1474325,8,0.05,20,jump,rotate,400,256,45731.4,496944,17126,65771,7435,8.8461,1.1285553858908166e-16,403,403,0,403,2.240315,0.069102,0.478253,0.431589,47.702938,0.356592,4.6844,0.047,3.5388,0.7555,0.01
TSOPF_RS_b300_c1,14538,1474325,8,0.05,21,jump,rotate,400,256,50975.8,502010,24283,66400,7314,9.0785,1.6882844018464678e-16,403,403,0,403,2.479415,0.075598,0.484317,0.437839,49.926007,0.36237,5.1194,0.0497,3.8872,0.7593,0.0097
TSOPF_RS_b300_c1,14538,1474325,8,0.25,17,jump,rotate,400,256,30302.1,496944,24080,65771,7435,8.8461,1.4966156953207728e-16,403,403,0,403,1.519259,0.051499,0.430117,0.385531,40.426204,0.31169,3.5322,0.0376,2.5543,0.7232,0.0106
TSOPF_RS_b300_c1,14538,1474325,8,0.25,18,jump,rotate,400,256,28936.8,496944,16622,65771,7435,8.8461,1.4717834420665808e-16,403,403,0,403,1.452412,0.050012,0.415638,0.371388,38.217491,0.299439,3.4944,0.038,2.5011,0.7157,0.0109
TSOPF_RS_b300_c1,14538,1474325,8,0.25,19,jump,rotate,400,256,30748.3,496944,18326,65771,7435,8.8461,1.118432963288558e-16,403,403,0,403,1.544017,0.05211,0.434064,0.38936,41.405799,0.315579,3.5571,0.0373,2.5863,0.7271,0.0105
TSOPF_RS_b300_c1,14538,1474325,8,0.25,20,jump,rotate,400,256,29571.2,496944,37587,65771,7435,8.8461,9.496215367213975e-17,403,403,0,403,1.484077,0.050464,0.42339,0.378979,39.385112,0.305569,3.5052,0.0377,2.5138,0.7172,0.0108
TSOPF_RS_b300_c1,14538,1474325,8,0.25,21,jump,rotate,400,256,31778.6,502010,23372,66400,7314,9.0785,1.6882844018464678e-16,403,403,0,403,1.591465,0.052721,0.440325,0.396127,42.518703,0.319925,3.6143,0.0374,2.6322,0.7283,0.0104
nasa2910,2910,174296,8,0.0,17,drift,rotate,400,256,17905,17905,17905,6219,1090,5.7055,7.888763767774897e-16,1,1,44,1,0.035777,0.028509,0.079521,0.060798,0.066091,0.048553,0.4499,0.5413,0.5387,1.1974,1.2032
nasa2910,2910,174296,8,0.0,18,drift,rotate,400,256,16547,16547,16547,4516,733,6.161,6.489604402388441e-16,1,1,36,1,0.023478,0.020265,0.045182,0.03632,0.038754,0.030406,0.5196,0.6058,0.6297,1.2117,1.1659
nasa2910,2910,174296,8,0.0,19,drift,rotate,400,256,18739,18739,18739,5243,775,6.7652,3.671709125404195e-16,1,1,38,1,0.02607,0.02269,0.051865,0.042904,0.044149,0.035647,0.5027,0.5905,0.6056,1.2048,1.1748
nasa2910,2910,174296,8,0.0,20,drift,rotate,400,256,16547,16547,16547,4516,733,6.161,5.03216150454445e-16,1,1,0,1,0.023496,0.020229,0.045099,0.036258,0.038818,0.030457,0.521,0.6053,0.6282,1.2057,1.1618
nasa2910,2910,174296,8,0.0,21,drift,rotate,400,256,16323,16323,16323,5023,673,7.4636,3.984979117896831e-16,1,1,31,1,0.022884,0.01957,0.048086,0.039099,0.040536,0.032065,0.4759,0.5645,0.5683,1.1942,1.1863
nasa2910,2910,174296,8,0.002,17,drift,rotate,400,256,18601.6,17905,18357,6219,1090,5.7055,3.625476954265703e-16,394,62,20,62,0.891799,0.026772,0.097828,0.076064,0.288953,0.054758,9.116,3.0863,10.3447,1.1348,0.3386
nasa2910,2910,174296,8,0.002,18,drift,rotate,400,256,18212.3,16547,19569,4516,733,6.161,4.530725956094496e-16,389,62,4,62,0.847979,0.027048,0.088005,0.067332,0.260325,0.050996,9.6356,3.2574,10.9956,1.1411,0.3381
nasa2910,2910,174296,8,0.002,19,drift,rotate,400,256,18993.3,18739,18433,5243,775,6.7652,3.277029374031598e-16,394,58,19,58,0.901265,0.027422,0.09164,0.070346,0.255768,0.050438,9.8348,3.5238,11.2779,1.1467,0.3583
nasa2910,2910,174296,8,0.002,20,drift,rotate,400,256,18717.4,16547,20309,4516,733,6.161,5.03216150454445e-16,390,60,1,60,0.877591,0.027816,0.093654,0.073048,0.303586,0.05471,9.3706,2.8907,10.3486,1.1044,0.3085
nasa2910,2910,174296,8,0.002,21,drift,rotate,400,256,16068.3,16323,15416,5023,673,7.4636,4.32445394210832e-16,377,28,4,28,0.735826,0.021918,0.073793,0.055221,0.118547,0.040085,9.9715,6.207,11.9319,1.1966,0.6225
nasa2910,2910,174296,8,0.01,17,drift,rotate,400,256,17926.4,17905,15803,6219,1090,5.7055,3.4331699722288724e-16,403,153,6,153,0.890853,0.027972,0.108713,0.085265,0.787611,0.061229,8.1945,1.1311,7.9403,0.969,0.138
nasa2910,2910,174296,8,0.01,18,drift,rotate,400,256,18838.7,16547,19276,4516,733,6.161,4.530725956094496e-16,403,161,12,161,0.924193,0.029527,0.111422,0.087058,0.917086,0.063092,8.2945,1.0077,7.8258,0.9435,0.1215
nasa2910,2910,174296,8,0.01,19,drift,rotate,400,256,16595.0,18739,14101,5243,775,6.7652,3.5507217104650393e-16,403,136,9,136,0.815825,0.025422,0.098437,0.075957,0.591385,0.05388,8.2878,1.3795,8.4802,1.0232,0.1665
nasa2910,2910,174296,8,0.01,20,drift,rotate,400,256,19524.5,16547,20610,4516,733,6.161,5.03216150454445e-16,401,141,2,141,0.953502,0.03045,0.107014,0.083847,0.756085,0.061828,8.9101,1.2611,8.7362,0.9805,0.1415
nasa2910,2910,174296,8,0.01,21,drift,rotate,400,256,15698.3,16323,14783,5023,673,7.4636,3.2482167302862084e-16,401,53,1,53,0.767411,0.022399,0.077178,0.057448,0.189478,0.042207,9.9434,4.0501,11.5051,1.1571,0.4073
nasa2910,2910,174296,8,0.05,17,drift,rotate,400,256,16531.0,17905,15169,6219,1090,5.7055,3.7445245909404083e-16,403,319,36,319,0.823852,0.024812,0.113852,0.085393,1.487191,0.059676,7.2362,0.554,6.1515,0.8501,0.0766
nasa2910,2910,174296,8,0.05,18,drift,rotate,400,256,16765.2,16547,14482,4516,733,6.161,4.530725956094496e-16,403,327,24,327,0.833585,0.027662,0.120933,0.091831,1.668156,0.063352,6.8929,0.4997,5.7491,0.834,0.0725
nasa2910,2910,174296,8,0.05,19,drift,rotate,400,256,15365.5,18739,14403,5243,775,6.7652,3.9163648997599366e-16,403,261,2,261,0.755677,0.023532,0.095377,0.0707,0.865941,0.049257,7.9231,0.8727,7.566,0.9549,0.1101
nasa2910,2910,174296,8,0.05,20,drift,rotate,400,256,16562.1,16547,15794,4516,733,6.161,5.03216150454445e-16,403,349,1,349,0.832642,0.027264,0.131683,0.103079,1.950951,0.070086,6.3231,0.4268,5.1674,0.8172,0.0675
nasa2910,2910,174296,8,0.05,21,drift,rotate,400,256,16069.8,16323,15292,5023,673,7.4636,3.4580466802467683e-16,403,290,0,290,0.800684,0.023342,0.107756,0.082215,1.232691,0.058246,7.4305,0.6495,6.7976,0.9148,0.0874
nasa2910,2910,174296,8,0.25,17,drift,rotate,400,256,17726.2,17905,17436,6219,1090,5.7055,4.2057817241821564e-16,403,403,21,403,0.877627,0.026962,0.128598,0.098772,2.044344,0.065694,6.8246,0.4293,5.4921,0.8048,0.0629
nasa2910,2910,174296,8,0.25,18,drift,rotate,400,256,18262.9,16547,19469,4516,733,6.161,4.530725956094496e-16,403,402,9,402,0.898304,0.027797,0.125859,0.096527,2.03103,0.065026,7.1374,0.4423,5.7749,0.8091,0.062
nasa2910,2910,174296,8,0.25,19,drift,rotate,400,256,17471.1,18739,17086,5243,775,6.7652,3.429102356353936e-16,403,402,0,402,0.855519,0.025755,0.117078,0.088643,1.749489,0.059067,7.3073,0.489,6.0707,0.8308,0.0669
nasa2910,2910,174296,8,0.25,20,drift,rotate,400,256,17477.0,16547,16956,4516,733,6.161,5.03216150454445e-16,403,403,1,403,0.86394,0.026534,0.125093,0.096195,1.989041,0.064669,6.9064,0.4344,5.6013,0.811,0.0629
nasa2910,2910,174296,8,0.25,21,drift,rotate,400,256,17561.5,16323,17795,5023,673,7.4636,3.4132029868681277e-16,403,403,0,403,0.864926,0.025666,0.121771,0.093187,1.888185,0.062544,7.1029,0.4581,5.7809,0.8139,0.0645
nasa2910,2910,174296,8,0.0,17,jump,rotate,400,256,17905,17905,17905,6219,1090,5.7055,7.888763767774897e-16,1,1,0,1,0.024289,0.020999,0.057624,0.048438,0.047862,0.039178,0.4215,0.5075,0.5197,1.233,1.204
nasa2910,2910,174296,8,0.0,18,jump,rotate,400,256,16547,16547,16547,4516,733,6.161,6.489604402388441e-16,1,1,0,1,0.023296,0.020169,0.045064,0.036334,0.038652,0.030405,0.517,0.6027,0.5659,1.0947,1.1659
nasa2910,2910,174296,8,0.0,19,jump,rotate,400,256,18739,18739,18739,5243,775,6.7652,3.671709125404195e-16,1,1,0,1,0.025934,0.022637,0.051601,0.042475,0.0441,0.035503,0.5026,0.5881,0.6062,1.2061,1.1701
nasa2910,2910,174296,8,0.0,20,jump,rotate,400,256,16547,16547,16547,4516,733,6.161,5.03216150454445e-16,1,1,0,1,0.02342,0.020225,0.045536,0.036732,0.03871,0.030336,0.5143,0.605,0.5643,1.0973,1.1763
nasa2910,2910,174296,8,0.0,21,jump,rotate,400,256,16323,16323,16323,5023,673,7.4636,3.984979117896831e-16,1,1,0,1,0.02328,0.020002,0.04819,0.03922,0.040851,0.032321,0.4831,0.5699,0.5692,1.1783,1.1797
nasa2910,2910,174296,8,0.002,17,jump,rotate,400,256,16518.5,17905,16112,6219,1090,5.7055,3.153931624208114e-16,403,315,0,315,0.875817,0.036343,0.219295,0.186728,4.986049,0.118845,3.9938,0.1757,3.134,0.7847,0.044
nasa2910,2910,174296,8,0.002,18,jump,rotate,400,256,15660.0,16547,15696,4516,733,6.161,4.530725956094496e-16,403,329,0,329,0.826429,0.035107,0.205675,0.173026,4.665501,0.112784,4.0181,0.1771,3.1056,0.7729,0.0441
nasa2910,2910,174296,8,0.002,19,jump,rotate,400,256,16687.8,18739,15867,5243,775,6.7652,2.804364202587928e-16,403,315,0,315,0.878679,0.035869,0.205909,0.172778,4.33928,0.113959,4.2673,0.2025,3.294,0.7719,0.0475
nasa2910,2910,174296,8,0.002,20,jump,rotate,400,256,15389.5,16547,15222,4516,733,6.161,5.03216150454445e-16,403,337,0,337,0.816687,0.035054,0.214159,0.181118,5.049447,0.116545,3.8135,0.1617,2.9641,0.7773,0.0424
nasa2910,2910,174296,8,0.002,21,jump,rotate,400,256,15824.6,16323,16103,5023,673,7.4636,3.6034517688458575e-16,403,315,0,315,0.84332,0.035427,0.210516,0.178008,4.581773,0.115893,4.006,0.1841,3.1545,0.7875,0.0459
nasa2910,2910,174296,8,0.01,17,jump,rotate,400,256,15873.7,17905,15162,6219,1090,5.7055,3.153931624208114e-16,403,399,0,399,0.866576,0.03811,0.258733,0.220746,8.383623,0.138015,3.3493,0.1034,2.4939,0.7446,0.0309
nasa2910,2910,174296,8,0.01,18,jump,rotate,400,256,15393.0,16547,14908,4516,733,6.161,4.530725956094496e-16,403,402,0,402,0.843572,0.03781,0.257808,0.220423,8.71401,0.13857,3.2721,0.0968,2.4335,0.7437,0.0296
nasa2910,2910,174296,8,0.01,19,jump,rotate,400,256,15963.7,18739,15041,5243,775,6.7652,2.774716345493723e-16,403,402,0,402,0.871277,0.038101,0.258225,0.220333,8.537636,0.138247,3.3741,0.1021,2.4952,0.7395,0.0302
nasa2910,2910,174296,8,0.01,20,jump,rotate,400,256,15837.8,16547,15901,4516,733,6.161,5.03216150454445e-16,403,397,0,397,0.85972,0.037812,0.251386,0.214049,7.959372,0.134495,3.4199,0.108,2.5426,0.7435,0.0316
nasa2910,2910,174296,8,0.01,21,jump,rotate,400,256,15701.2,16323,15296,5023,673,7.4636,2.1310378135918916e-16,403,399,0,399,0.860006,0.038159,0.260809,0.22346,8.682596,0.14008,3.2975,0.099,2.4491,0.7427,0.03
nasa2910,2910,174296,8,0.05,17,jump,rotate,400,256,15579.3,17905,15546,6219,1090,5.7055,3.153931624208114e-16,403,403,0,403,0.86371,0.038721,0.275089,0.237258,9.599332,0.147197,3.1397,0.09,2.3304,0.7422,0.0287
nasa2910,2910,174296,8,0.05,18,jump,rotate,400,256,15266.5,16547,14729,4516,733,6.161,4.530725956094496e-16,403,403,0,403,0.848783,0.038724,0.274319,0.236409,9.652631,0.147002,3.0941,0.0879,2.2906,0.7403,0.0284
nasa2910,2910,174296,8,0.05,19,jump,rotate,400,256,15313.5,18739,16176,5243,775,6.7652,2.774716345493723e-16,403,403,0,403,0.850626,0.038847,0.276405,0.239047,9.832315,0.14829,3.0775,0.0865,2.2941,0.7454,0.0281
nasa2910,2910,174296,8,0.05,20,jump,rotate,400,256,15237.0,16547,14840,4516,733,6.161,5.03216150454445e-16,403,403,0,403,0.846598,0.038669,0.273402,0.235909,9.493424,0.145948,3.0965,0.0892,2.3025,0.7436,0.0288
nasa2910,2910,174296,8,0.05,21,jump,rotate,400,256,15625.4,16323,15831,5023,673,7.4636,2.1310378135918916e-16,403,403,0,403,0.865598,0.038945,0.275742,0.238111,9.678052,0.147628,3.1392,0.0894,2.3368,0.7444,0.0285
nasa2910,2910,174296,8,0.25,17,jump,rotate,400,256,15282.9,17905,15176,6219,1090,5.7055,3.153931624208114e-16,403,403,0,403,0.853705,0.039008,0.279407,0.241565,9.927015,0.150042,3.0554,0.086,2.2587,0.7393,0.0281
nasa2910,2910,174296,8,0.25,18,jump,rotate,400,256,15439.8,16547,15647,4516,733,6.161,4.530725956094496e-16,403,403,0,403,0.85797,0.038984,0.27724,0.239843,9.88535,0.149127,3.0947,0.0868,2.28,0.7367,0.028
nasa2910,2910,174296,8,0.25,19,jump,rotate,400,256,15322.6,18739,15396,5243,775,6.7652,2.774716345493723e-16,403,403,0,403,0.852999,0.038945,0.278546,0.241259,9.914841,0.149499,3.0623,0.086,2.2593,0.7378,0.0281
