matrix,N,nnz,B,rho,seed,phase,steps,dirty_cols,always_delta_baseline_ms,always_hst_ms,always_hst_patchable_ms,patchable_vs_per_block,patchable_vs_delta_baseline,oracle3_vs_oracle2,router_ms,router_steady_ms,router_steady_vs_csr,router_steady_vs_oracle,breakeven_steps,oracle_ms,oracle_arm,router_vs_csr,oracle_vs_csr,router_vs_oracle,misroute_cost_if_delta_baseline,misroute_cost_if_hst,maxrelerr,churn_model,patchable_splices,patchable_arena_ratio,rows_patchable,router_arm,router_switches,router_tax_ms
ct20stif,52329,2600295,8,0.25,20,False,400,256,0.591144,0.339621,2.072195,0.164,0.285,1.0,0.42654,0.355655,1.662,0.955,79,0.339621,hst,1.386,1.741,0.796,1.741,1.0,5.949530076200267e-16,jump,399,4.894,17717,hst,1,18.611
ct20stif,52329,2600295,8,0.25,21,False,400,256,0.589883,0.338094,2.088138,0.162,0.282,1.0,0.426331,0.355551,1.659,0.951,79,0.338094,hst,1.384,1.745,0.793,1.745,1.0,4.493998728164776e-16,jump,399,1.0,17385,hst,1,18.486
memplus,17758,99147,8,0.0,17,False,400,256,0.038662,0.066275,0.059503,1.114,0.65,1.0,0.040813,0.038502,1.004,1.004,0,0.038662,delta_baseline,0.947,1.0,0.947,1.0,1.714,3.582437197197559e-16,jump,0,1.0,8170,delta_baseline,0,0.0
memplus,17758,99147,8,0.0,18,False,400,256,0.039867,0.065748,0.058886,1.117,0.677,1.0,0.041408,0.039025,1.022,1.022,0,0.039867,delta_baseline,0.963,1.0,0.963,1.0,1.649,3.582443742956908e-16,jump,0,1.0,8169,delta_baseline,0,0.0
memplus,17758,99147,8,0.0,19,False,400,256,0.035317,0.053225,0.050219,1.06,0.703,1.0,0.038037,0.03576,0.988,0.988,,0.035317,delta_baseline,0.928,1.0,0.928,1.0,1.507,4.41481093913526e-16,jump,0,1.0,7075,delta_baseline,0,0.0
memplus,17758,99147,8,0.0,20,False,400,256,0.038843,0.066293,0.059203,1.12,0.656,1.0,0.040975,0.038618,1.006,1.006,0,0.038843,delta_baseline,0.948,1.0,0.948,1.0,1.707,3.582437197197559e-16,jump,0,1.0,8190,delta_baseline,0,0.0
memplus,17758,99147,8,0.0,21,False,400,256,0.038993,0.06507,0.059192,1.099,0.659,1.0,0.040453,0.038039,1.025,1.025,0,0.038993,delta_baseline,0.964,1.0,0.964,1.0,1.669,3.582437197197559e-16,jump,0,1.0,8145,delta_baseline,0,0.0
memplus,17758,99147,8,0.002,17,False,400,256,0.533194,0.119311,0.167712,0.711,3.179,1.0,0.142441,0.124759,4.274,0.956,3,0.119311,hst,3.743,4.469,0.838,4.469,1.0,3.582437197197559e-16,jump,389,3.501,8216,hst,1,1.303
memplus,17758,99147,8,0.002,18,False,400,256,0.526044,0.119171,0.170308,0.7,3.089,1.0,0.141909,0.123957,4.244,0.961,3,0.119171,hst,3.707,4.414,0.84,4.414,1.0,3.582443742956908e-16,jump,392,3.916,7648,hst,1,1.289
memplus,17758,99147,8,0.002,19,False,400,256,0.475973,0.110608,0.149776,0.738,3.178,1.0,0.132053,0.116687,4.079,0.948,3,0.110608,hst,3.604,4.303,0.838,4.303,1.0,4.41481093913526e-16,jump,390,3.664,7588,hst,1,1.115
memplus,17758,99147,8,0.002,20,False,400,256,0.539732,0.118507,0.164431,0.721,3.282,1.0,0.143054,0.125348,4.306,0.945,3,0.118507,hst,3.773,4.554,0.828,4.554,1.0,3.582437197197559e-16,jump,382,3.58,7814,hst,1,1.301
memplus,17758,99147,8,0.002,21,False,400,256,0.487949,0.117406,0.162979,0.72,2.994,1.0,0.140896,0.123111,3.964,0.954,4,0.117406,hst,3.463,4.156,0.833,4.156,1.0,3.582437197197559e-16,jump,382,3.912,7442,hst,1,1.314
memplus,17758,99147,8,0.01,17,False,400,256,0.278773,0.121685,0.194681,0.625,1.432,1.0,0.144325,0.126291,2.207,0.964,9,0.121685,hst,1.932,2.291,0.843,2.291,1.0,3.582437197197559e-16,jump,399,3.536,5214,hst,1,1.318
memplus,17758,99147,8,0.01,18,False,400,256,0.269844,0.12172,0.195425,0.623,1.381,1.0,0.144901,0.126717,2.13,0.961,9,0.12172,hst,1.862,2.217,0.84,2.217,1.0,3.582443742956908e-16,jump,399,3.783,5138,hst,1,1.325
memplus,17758,99147,8,0.01,19,False,400,256,0.241083,0.116914,0.183816,0.636,1.312,1.0,0.139769,0.12433,1.939,0.94,10,0.116914,hst,1.725,2.062,0.836,2.062,1.0,4.41481093913526e-16,jump,399,1.793,5444,hst,1,1.169
memplus,17758,99147,8,0.01,20,False,400,256,0.273647,0.121515,0.191279,0.635,1.431,1.0,0.144558,0.126476,2.164,0.961,9,0.121515,hst,1.893,2.252,0.841,2.252,1.0,3.582437197197559e-16,jump,399,1.642,5515,hst,1,1.302
memplus,17758,99147,8,0.01,21,False,400,256,0.293365,0.121472,0.19992,0.608,1.467,1.0,0.144992,0.126757,2.314,0.958,8,0.121472,hst,2.023,2.415,0.838,2.415,1.0,3.582437197197559e-16,jump,399,2.224,4319,hst,1,1.3
memplus,17758,99147,8,0.05,17,False,400,256,0.140162,0.124914,0.252965,0.494,0.554,1.0,0.147778,0.129206,1.085,0.967,125,0.124914,hst,0.948,1.122,0.845,1.122,1.0,3.582437197197559e-16,jump,399,2.377,4682,hst,1,1.373
memplus,17758,99147,8,0.05,18,False,400,256,0.142696,0.125071,0.256347,0.488,0.557,1.0,0.149155,0.130814,1.091,0.956,117,0.125071,hst,0.957,1.141,0.839,1.141,1.0,3.582443742956908e-16,jump,399,6.619,4793,hst,1,1.385
memplus,17758,99147,8,0.05,19,False,400,256,0.152759,0.125068,0.25285,0.495,0.604,1.0,0.14676,0.129761,1.177,0.964,55,0.125068,hst,1.041,1.221,0.852,1.221,1.0,4.41481093913526e-16,jump,399,2.578,5085,hst,1,1.264
memplus,17758,99147,8,0.05,20,False,400,256,0.151358,0.128791,0.260928,0.494,0.58,1.0,0.15954,0.139998,1.081,0.92,138,0.128791,hst,0.949,1.175,0.807,1.175,1.0,3.582437197197559e-16,jump,399,1.591,5020,hst,1,1.57
memplus,17758,99147,8,0.05,21,False,400,256,0.141493,0.123416,0.252269,0.489,0.561,1.0,0.147046,0.128651,1.1,0.959,107,0.123416,hst,0.962,1.146,0.839,1.146,1.0,3.582437197197559e-16,jump,399,2.742,3959,hst,1,1.372
memplus,17758,99147,8,0.25,17,False,400,256,0.111321,0.133753,0.579938,0.231,0.192,1.0,0.166774,0.141155,0.789,0.789,,0.111321,delta_baseline,0.667,1.0,0.667,1.0,1.202,3.582437197197559e-16,jump,399,6.341,4244,hst,1,7.054
memplus,17758,99147,8,0.25,18,False,400,256,0.113452,0.134763,0.588009,0.229,0.193,1.0,0.169364,0.141867,0.8,0.8,,0.113452,delta_baseline,0.67,1.0,0.67,1.0,1.188,3.582443742956908e-16,jump,399,5.102,4757,hst,1,7.252
memplus,17758,99147,8,0.25,19,False,400,256,0.112724,0.134634,0.590507,0.228,0.191,1.0,0.168577,0.141842,0.795,0.795,,0.112724,delta_baseline,0.669,1.0,0.669,1.0,1.194,4.41481093913526e-16,jump,399,4.391,5059,hst,1,7.297
memplus,17758,99147,8,0.25,20,False,400,256,0.11253,0.133988,0.584124,0.229,0.193,1.0,0.16906,0.141929,0.793,0.793,,0.11253,delta_baseline,0.666,1.0,0.666,1.0,1.191,3.582437197197559e-16,jump,399,6.374,5640,hst,1,7.203
memplus,17758,99147,8,0.25,21,False,400,256,0.113656,0.133841,0.579416,0.231,0.196,1.0,0.174075,0.14583,0.779,0.779,,0.113656,delta_baseline,0.653,1.0,0.653,1.0,1.178,3.582437197197559e-16,jump,399,3.649,4585,hst,1,7.598
TSOPF_RS_b162_c3,15374,610299,8,0.0,17,False,400,256,0.231347,0.266119,0.262646,1.013,0.881,1.0,0.234194,0.212283,1.09,1.09,0,0.231347,delta_baseline,0.988,1.0,0.988,1.0,1.15,1.2582477660838618e-16,jump,0,1.0,7920,delta_baseline,0,0.0
TSOPF_RS_b162_c3,15374,610299,8,0.0,18,False,400,256,0.231637,0.266327,0.263664,1.01,0.879,1.0,0.234203,0.212439,1.09,1.09,0,0.231637,delta_baseline,0.989,1.0,0.989,1.0,1.15,1.2582477660838618e-16,jump,0,1.0,7924,delta_baseline,0,0.0
TSOPF_RS_b162_c3,15374,610299,8,0.0,19,False,400,256,0.231673,0.266429,0.264961,1.006,0.874,1.0,0.233691,0.212066,1.092,1.092,0,0.231673,delta_baseline,0.991,1.0,0.991,1.0,1.15,1.2582477660838618e-16,jump,0,1.0,7924,delta_baseline,0,0.0
TSOPF_RS_b162_c3,15374,610299,8,0.0,20,False,400,256,0.231408,0.265931,0.264196,1.007,0.876,1.0,0.234412,0.212489,1.089,1.089,0,0.231408,delta_baseline,0.987,1.0,0.987,1.0,1.149,1.2582477660838618e-16,jump,0,1.0,7920,delta_baseline,0,0.0
TSOPF_RS_b162_c3,15374,610299,8,0.0,21,False,400,256,0.232698,0.267617,0.266156,1.005,0.874,1.0,0.23513,0.213746,1.089,1.089,0,0.232698,delta_baseline,0.99,1.0,0.99,1.0,1.15,1.172605067740121e-16,jump,0,1.0,7926,delta_baseline,0,0.0
TSOPF_RS_b162_c3,15374,610299,8,0.002,17,False,400,256,4.868563,0.338492,0.44875,0.754,10.849,1.0,0.505409,0.345761,14.081,0.979,1,0.338492,hst,9.633,14.383,0.67,14.383,1.0,1.2582477660838618e-16,jump,388,2.666,10398,hst,1,4.391
TSOPF_RS_b162_c3,15374,610299,8,0.002,18,False,400,256,4.672472,0.344803,0.468502,0.736,9.973,1.0,0.509572,0.35051,13.33,0.984,1,0.344803,hst,9.169,13.551,0.677,13.551,1.0,1.2582477660838618e-16,jump,383,2.648,10572,hst,1,4.413
TSOPF_RS_b162_c3,15374,610299,8,0.002,19,False,400,256,5.103118,0.340892,0.458142,0.744,11.139,1.0,0.510105,0.350072,14.577,0.974,1,0.340892,hst,10.004,14.97,0.668,14.97,1.0,1.2582477660838618e-16,jump,391,2.61,10436,hst,1,4.435
TSOPF_RS_b162_c3,15374,610299,8,0.002,20,False,400,256,4.244943,0.32729,0.43676,0.749,9.719,1.0,0.494929,0.335256,12.662,0.976,1,0.32729,hst,8.577,12.97,0.661,12.97,1.0,1.2582477660838618e-16,jump,381,2.93,10375,hst,1,4.498
TSOPF_RS_b162_c3,15374,610299,8,0.002,21,False,400,256,4.976241,0.347185,0.467374,0.743,10.647,1.0,0.510613,0.34959,14.235,0.993,1,0.347185,hst,9.746,14.333,0.68,14.333,1.0,1.172605067740121e-16,jump,386,2.616,10514,hst,1,4.622
TSOPF_RS_b162_c3,15374,610299,8,0.01,17,False,400,256,2.208851,0.283987,0.477368,0.595,4.627,1.0,0.444277,0.285628,7.733,0.994,2,0.283987,hst,4.972,7.778,0.639,7.778,1.0,1.2582477660838618e-16,jump,399,1.0,9017,hst,1,4.336
TSOPF_RS_b162_c3,15374,610299,8,0.01,18,False,400,256,2.524494,0.310548,0.498758,0.623,5.062,1.0,0.472939,0.3151,8.012,0.986,2,0.310548,hst,5.338,8.129,0.657,8.129,1.0,1.2582477660838618e-16,jump,399,3.843,10773,hst,1,4.321
TSOPF_RS_b162_c3,15374,610299,8,0.01,19,False,400,256,1.893263,0.259241,0.418679,0.619,4.522,1.0,0.427437,0.260789,7.26,0.994,3,0.259241,hst,4.429,7.303,0.607,7.303,1.0,1.2582477660838618e-16,jump,399,3.334,8425,hst,1,4.318
TSOPF_RS_b162_c3,15374,610299,8,0.01,20,False,400,256,2.265112,0.287321,0.478461,0.601,4.734,1.0,0.453962,0.291216,7.778,0.987,2,0.287321,hst,4.99,7.884,0.633,7.884,1.0,1.2582477660838618e-16,jump,399,4.661,10831,hst,1,4.415
TSOPF_RS_b162_c3,15374,610299,8,0.01,21,False,400,256,2.164321,0.275073,0.444445,0.619,4.87,1.0,0.448342,0.278861,7.761,0.986,2,0.275073,hst,4.827,7.868,0.614,7.868,1.0,1.172605067740121e-16,jump,399,4.169,8656,hst,1,4.611
TSOPF_RS_b162_c3,15374,610299,8,0.05,17,False,400,256,0.969469,0.231976,0.534638,0.434,1.813,1.0,0.384866,0.231008,4.197,1.004,6,0.231976,hst,2.519,4.179,0.603,4.179,1.0,1.2582477660838618e-16,jump,399,3.87,8404,hst,1,4.063
TSOPF_RS_b162_c3,15374,610299,8,0.05,18,False,400,256,0.925197,0.216261,0.548077,0.395,1.688,1.0,0.377695,0.210743,4.39,1.026,6,0.216261,hst,2.45,4.278,0.573,4.278,1.0,1.2582477660838618e-16,jump,399,3.194,8748,hst,1,4.525
TSOPF_RS_b162_c3,15374,610299,8,0.05,19,False,400,256,0.99634,0.226841,0.534221,0.425,1.865,1.0,0.38774,0.219453,4.54,1.034,6,0.226841,hst,2.57,4.392,0.585,4.392,1.0,1.2582477660838618e-16,jump,399,1.85,8700,hst,1,4.521
TSOPF_RS_b162_c3,15374,610299,8,0.05,20,False,400,256,0.95777,0.231061,0.539722,0.428,1.775,1.0,0.388325,0.224722,4.262,1.028,6,0.231061,hst,2.466,4.145,0.595,4.145,1.0,1.2582477660838618e-16,jump,399,4.292,8711,hst,1,4.388
TSOPF_RS_b162_c3,15374,610299,8,0.05,21,False,400,256,0.801159,0.216566,0.522039,0.415,1.535,1.0,0.371723,0.218442,3.668,0.991,7,0.216566,hst,2.155,3.699,0.583,3.699,1.0,1.172605067740121e-16,jump,399,1.544,8529,hst,1,4.198
TSOPF_RS_b162_c3,15374,610299,8,0.25,17,False,400,256,0.568231,0.222397,1.342461,0.166,0.423,1.0,0.310514,0.2264,2.51,0.982,9,0.222397,hst,1.83,2.555,0.716,2.555,1.0,1.2582477660838618e-16,jump,399,3.34,10751,hst,1,3.17
TSOPF_RS_b162_c3,15374,610299,8,0.25,18,False,400,256,0.591298,0.225197,1.318129,0.171,0.449,1.0,0.315545,0.230196,2.569,0.978,8,0.225197,hst,1.874,2.626,0.714,2.626,1.0,1.2582477660838618e-16,jump,399,4.702,10726,hst,1,3.067
TSOPF_RS_b162_c3,15374,610299,8,0.25,19,False,400,256,0.555888,0.220081,1.322357,0.166,0.42,1.0,0.307733,0.221024,2.515,0.996,9,0.220081,hst,1.806,2.526,0.715,2.526,1.0,1.2582477660838618e-16,jump,399,3.274,10792,hst,1,3.052
TSOPF_RS_b162_c3,15374,610299,8,0.25,20,False,400,256,0.570922,0.221906,1.290779,0.172,0.442,1.0,0.317482,0.22265,2.564,0.997,10,0.221906,hst,1.798,2.573,0.699,2.573,1.0,1.2582477660838618e-16,jump,399,4.388,10744,hst,1,3.388
TSOPF_RS_b162_c3,15374,610299,8,0.25,21,False,400,256,0.583842,0.222051,1.267092,0.175,0.461,1.0,0.302017,0.224362,2.602,0.99,8,0.222051,hst,1.933,2.629,0.735,2.629,1.0,1.172605067740121e-16,jump,399,3.387,8581,hst,1,3.012
TSOPF_RS_b300_c1,14538,1474325,8,0.0,17,False,400,256,0.63458,0.651598,0.650762,1.001,0.975,1.0,0.637405,0.580499,1.093,1.093,0,0.63458,delta_baseline,0.996,1.0,0.996,1.0,1.027,1.1112960972222602e-16,jump,0,1.0,7435,delta_baseline,0,0.0
TSOPF_RS_b300_c1,14538,1474325,8,0.0,18,False,400,256,0.634688,0.652352,0.661505,0.986,0.959,1.0,0.653959,0.597154,1.063,1.063,0,0.634688,delta_baseline,0.971,1.0,0.971,1.0,1.028,1.1112960972222602e-16,jump,0,1.0,7435,delta_baseline,0,0.0
TSOPF_RS_b300_c1,14538,1474325,8,0.0,19,False,400,256,0.636089,0.652162,0.646753,1.008,0.984,1.0,0.634487,0.577849,1.101,1.101,0,0.636089,delta_baseline,1.003,1.0,1.003,1.0,1.025,1.1112960972222602e-16,jump,0,1.0,7435,delta_baseline,0,0.0
TSOPF_RS_b300_c1,14538,1474325,8,0.0,20,False,400,256,0.633032,0.647759,0.646354,1.002,0.979,1.0,0.635786,0.57932,1.093,1.093,0,0.633032,delta_baseline,0.996,1.0,0.996,1.0,1.023,1.1112960972222602e-16,jump,0,1.0,7435,delta_baseline,0,0.0
TSOPF_RS_b300_c1,14538,1474325,8,0.0,21,False,400,256,0.639381,0.655174,0.660024,0.993,0.969,1.0,0.642774,0.586346,1.09,1.09,0,0.639381,delta_baseline,0.995,1.0,0.995,1.0,1.025,1.4073755446586306e-16,jump,0,1.0,7314,delta_baseline,0,0.0
TSOPF_RS_b300_c1,14538,1474325,8,0.002,17,False,400,256,12.362925,0.753483,1.09177,0.69,11.324,1.0,1.171302,0.763924,16.183,0.986,1,0.753483,hst,10.555,16.408,0.643,16.408,1.0,1.1112960972222602e-16,jump,390,2.64,9925,hst,1,10.146
TSOPF_RS_b300_c1,14538,1474325,8,0.002,18,False,400,256,11.847468,0.765446,1.113533,0.687,10.64,1.0,1.182285,0.776832,15.251,0.985,1,0.765446,hst,10.021,15.478,0.647,15.478,1.0,1.1112960972222602e-16,jump,390,2.738,10125,hst,1,9.905
TSOPF_RS_b300_c1,14538,1474325,8,0.002,19,False,400,256,13.212733,0.756431,1.111649,0.68,11.886,1.0,1.169615,0.770423,17.15,0.982,1,0.756431,hst,11.297,17.467,0.647,17.467,1.0,1.1112960972222602e-16,jump,389,2.659,9927,hst,1,9.994
TSOPF_RS_b300_c1,14538,1474325,8,0.002,20,False,400,256,12.044199,0.737703,1.084696,0.68,11.104,1.0,1.160923,0.755092,15.951,0.977,1,0.737703,hst,10.375,16.327,0.635,16.327,1.0,1.1112960972222602e-16,jump,389,2.925,9895,hst,1,10.153
TSOPF_RS_b300_c1,14538,1474325,8,0.002,21,False,400,256,11.123143,0.727522,1.04945,0.693,10.599,1.0,1.152534,0.737908,15.074,0.986,1,0.727522,hst,9.651,15.289,0.631,15.289,1.0,1.4073755446586306e-16,jump,385,3.037,9865,hst,1,10.31
TSOPF_RS_b300_c1,14538,1474325,8,0.01,17,False,400,256,5.560758,0.603035,1.095782,0.55,5.075,1.0,1.004732,0.597943,9.3,1.009,2,0.603035,hst,5.535,9.221,0.6,9.221,1.0,1.1112960972222602e-16,jump,399,5.347,10343,hst,1,9.88
TSOPF_RS_b300_c1,14538,1474325,8,0.01,18,False,400,256,6.414614,0.627664,1.112095,0.564,5.768,1.0,1.032315,0.628001,10.214,0.999,2,0.627664,hst,6.214,10.22,0.608,10.22,1.0,1.1112960972222602e-16,jump,399,5.408,10367,hst,1,9.742
TSOPF_RS_b300_c1,14538,1474325,8,0.01,19,False,400,256,4.972455,0.525142,0.982004,0.535,5.064,1.0,0.927618,0.520472,9.554,1.009,2,0.525142,hst,5.36,9.469,0.566,9.469,1.0,1.1112960972222602e-16,jump,399,7.459,10310,hst,1,9.42
TSOPF_RS_b300_c1,14538,1474325,8,0.01,20,False,400,256,5.669442,0.59398,1.095934,0.542,5.173,1.0,1.008883,0.592975,9.561,1.002,2,0.59398,hst,5.62,9.545,0.589,9.545,1.0,1.1112960972222602e-16,jump,399,6.802,10315,hst,1,10.084
TSOPF_RS_b300_c1,14538,1474325,8,0.01,21,False,400,256,5.711564,0.55578,1.027003,0.541,5.561,1.0,0.974945,0.549625,10.392,1.011,2,0.55578,hst,5.858,10.277,0.57,10.277,1.0,1.4073755446586306e-16,jump,399,8.962,10158,hst,1,10.126
TSOPF_RS_b300_c1,14538,1474325,8,0.05,17,False,400,256,2.056544,0.384388,1.024677,0.375,2.007,1.0,0.74404,0.357296,5.756,1.076,5,0.384388,hst,2.764,5.35,0.517,5.35,1.0,1.1112960972222602e-16,jump,399,3.439,10209,hst,1,8.994
TSOPF_RS_b300_c1,14538,1474325,8,0.05,18,False,400,256,2.500697,0.415743,1.108455,0.375,2.256,1.0,0.797708,0.395816,6.318,1.05,5,0.415743,hst,3.135,6.015,0.521,6.015,1.0,1.1112960972222602e-16,jump,399,3.256,10276,hst,1,9.497
TSOPF_RS_b300_c1,14538,1474325,8,0.05,19,False,400,256,2.695091,0.446607,1.141985,0.391,2.36,1.0,0.817767,0.422593,6.378,1.057,4,0.446607,hst,3.296,6.035,0.546,6.035,1.0,1.1112960972222602e-16,jump,399,4.701,10254,hst,1,9.294
TSOPF_RS_b300_c1,14538,1474325,8,0.05,20,False,400,256,1.986744,0.362176,0.956475,0.379,2.077,1.0,0.740763,0.333634,5.955,1.086,6,0.362176,hst,2.682,5.486,0.489,5.486,1.0,1.1112960972222602e-16,jump,399,5.679,9653,hst,1,9.373
TSOPF_RS_b300_c1,14538,1474325,8,0.05,21,False,400,256,2.094754,0.384355,1.037919,0.37,2.018,1.0,0.744889,0.357954,5.852,1.074,5,0.384355,hst,2.812,5.45,0.516,5.45,1.0,1.4073755446586306e-16,jump,399,2.35,10122,hst,1,9.174
TSOPF_RS_b300_c1,14538,1474325,8,0.25,17,False,400,256,1.385806,0.3715,2.409566,0.154,0.575,1.0,0.574731,0.36832,3.763,1.009,5,0.3715,hst,2.411,3.73,0.646,3.73,1.0,1.1112960972222602e-16,jump,399,4.235,9650,hst,1,5.325
TSOPF_RS_b300_c1,14538,1474325,8,0.25,18,False,400,256,1.407954,0.367215,2.350197,0.156,0.599,1.0,0.591608,0.368755,3.818,0.996,6,0.367215,hst,2.38,3.834,0.621,3.834,1.0,1.1112960972222602e-16,jump,399,7.458,9835,hst,1,6.01
TSOPF_RS_b300_c1,14538,1474325,8,0.25,19,False,400,256,1.448684,0.379413,2.459841,0.154,0.589,1.0,0.587365,0.374435,3.869,1.013,6,0.379413,hst,2.466,3.818,0.646,3.818,1.0,1.1112960972222602e-16,jump,399,1.69,10268,hst,1,6.144
TSOPF_RS_b300_c1,14538,1474325,8,0.25,20,False,400,256,1.434952,0.37588,2.363266,0.159,0.607,1.0,0.609678,0.375856,3.818,1.0,6,0.37588,hst,2.354,3.818,0.617,3.818,1.0,1.1112960972222602e-16,jump,399,4.47,10326,hst,1,6.567
TSOPF_RS_b300_c1,14538,1474325,8,0.25,21,False,400,256,1.412955,0.376794,2.383627,0.158,0.593,1.0,0.580463,0.374891,3.769,1.005,5,0.376794,hst,2.434,3.75,0.649,3.75,1.0,1.4073755446586306e-16,jump,399,2.06,9440,hst,1,5.587
case9,14454,147972,8,0.0,17,False,400,256,0.044752,0.067315,0.063449,1.061,0.705,1.0,0.046734,0.04383,1.021,1.021,0,0.044752,delta_baseline,0.958,1.0,0.958,1.0,1.504,1.8253563338087409e-16,jump,0,1.0,7516,delta_baseline,0,0.0
case9,14454,147972,8,0.0,18,False,400,256,0.0462,0.079847,0.074158,1.077,0.623,1.0,0.047374,0.044424,1.04,1.04,0,0.0462,delta_baseline,0.975,1.0,0.975,1.0,1.728,1.6384614607668743e-15,jump,0,1.0,8024,delta_baseline,0,0.0
case9,14454,147972,8,0.0,19,False,400,256,0.045177,0.06777,0.063969,1.059,0.706,1.0,0.046531,0.043529,1.038,1.038,0,0.045177,delta_baseline,0.971,1.0,0.971,1.0,1.5,1.8253563338087409e-16,jump,0,1.0,7524,delta_baseline,0,0.0
case9,14454,147972,8,0.0,20,False,400,256,0.045413,0.080554,0.074308,1.084,0.611,1.0,0.047608,0.044591,1.018,1.018,0,0.045413,delta_baseline,0.954,1.0,0.954,1.0,1.774,1.1571059044469956e-15,jump,0,1.0,8018,delta_baseline,0,0.0
case9,14454,147972,8,0.0,21,False,400,256,0.045456,0.078845,0.072909,1.081,0.623,1.0,0.047273,0.044297,1.026,1.026,0,0.045456,delta_baseline,0.962,1.0,0.962,1.0,1.735,1.4037033603327298e-15,jump,0,1.0,7973,delta_baseline,0,0.0
case9,14454,147972,8,0.002,17,False,400,256,0.489657,0.124935,0.177514,0.704,2.758,1.0,0.151921,0.131715,3.718,0.949,4,0.124935,hst,3.223,3.919,0.822,3.919,1.0,1.8253563338087409e-16,jump,389,2.635,9250,hst,1,1.301
case9,14454,147972,8,0.002,18,False,400,256,0.594053,0.121105,0.17765,0.682,3.344,1.0,0.148718,0.12578,4.723,0.963,3,0.121105,hst,3.995,4.905,0.814,4.905,1.0,1.6384614607668743e-15,jump,388,1.973,5012,hst,1,1.339
case9,14454,147972,8,0.002,19,False,400,256,0.81302,0.118804,0.177334,0.67,4.585,1.0,0.144141,0.123738,6.57,0.96,2,0.118804,hst,5.64,6.843,0.824,6.843,1.0,1.8253563338087409e-16,jump,388,2.829,9296,hst,1,1.225
case9,14454,147972,8,0.002,20,False,400,256,0.541408,0.125729,0.179793,0.699,3.011,1.0,0.153933,0.131596,4.114,0.955,3,0.125729,hst,3.517,4.306,0.817,4.306,1.0,1.1571059044469956e-15,jump,387,1.777,5021,hst,1,1.388
case9,14454,147972,8,0.002,21,False,400,256,0.318385,0.104446,0.144105,0.725,2.209,1.0,0.132325,0.108362,2.938,0.964,7,0.104446,hst,2.406,3.048,0.789,3.048,1.0,1.4037033603327298e-15,jump,388,2.853,4859,hst,1,1.375
case9,14454,147972,8,0.01,17,False,400,256,0.306168,0.124829,0.199207,0.627,1.537,1.0,0.14797,0.126698,2.417,0.985,7,0.124829,hst,2.069,2.453,0.844,2.453,1.0,1.8253563338087409e-16,jump,399,5.425,5125,hst,1,1.317
case9,14454,147972,8,0.01,18,False,400,256,0.252951,0.121316,0.20279,0.598,1.247,1.0,0.147836,0.125992,2.008,0.963,11,0.121316,hst,1.711,2.085,0.821,2.085,1.0,1.6384614607668743e-15,jump,399,3.375,9620,hst,1,1.375
case9,14454,147972,8,0.01,19,False,400,256,0.495253,0.136332,0.245262,0.556,2.019,1.0,0.168745,0.149787,3.306,0.91,4,0.136332,hst,2.935,3.633,0.808,3.633,1.0,1.8253563338087409e-16,jump,399,4.722,9516,hst,1,1.326
case9,14454,147972,8,0.01,20,False,400,256,0.381182,0.125142,0.202781,0.617,1.88,1.0,0.150323,0.13018,2.928,0.961,5,0.125142,hst,2.536,3.046,0.832,3.046,1.0,1.1571059044469956e-15,jump,399,3.295,5141,hst,1,1.298
case9,14454,147972,8,0.01,21,False,400,256,0.618503,0.149456,0.261151,0.572,2.368,1.0,0.17425,0.151388,4.086,0.987,3,0.149456,hst,3.55,4.138,0.858,4.138,1.0,1.4037033603327298e-15,jump,399,4.762,9536,hst,1,1.555
case9,14454,147972,8,0.05,17,False,400,256,0.268643,0.138724,0.314611,0.441,0.854,1.0,0.162307,0.142839,1.881,0.971,11,0.138724,hst,1.655,1.937,0.855,1.937,1.0,1.8253563338087409e-16,jump,399,1.295,5308,hst,1,1.367
case9,14454,147972,8,0.05,18,False,400,256,0.256247,0.135444,0.299627,0.452,0.855,1.0,0.165571,0.142475,1.799,0.951,14,0.135444,hst,1.548,1.892,0.818,1.892,1.0,1.6384614607668743e-15,jump,399,1.385,5019,hst,1,1.541
case9,14454,147972,8,0.05,19,False,400,256,0.192248,0.134168,0.300556,0.446,0.64,1.0,0.164437,0.140491,1.368,0.955,29,0.134168,hst,1.169,1.433,0.816,1.433,1.0,1.8253563338087409e-16,jump,399,2.453,5367,hst,1,1.497
case9,14454,147972,8,0.05,20,False,400,256,0.202559,0.135033,0.303604,0.445,0.667,1.0,0.164625,0.140457,1.442,0.961,25,0.135033,hst,1.23,1.5,0.82,1.5,1.0,1.1571059044469956e-15,jump,399,5.574,4933,hst,1,1.539
case9,14454,147972,8,0.05,21,False,400,256,0.21151,0.126872,0.274791,0.462,0.77,1.0,0.155601,0.129328,1.635,0.981,19,0.126872,hst,1.359,1.667,0.815,1.667,1.0,1.4037033603327298e-15,jump,399,1.982,5075,hst,1,1.537
case9,14454,147972,8,0.25,17,False,400,256,0.180998,0.143303,0.690387,0.208,0.262,1.0,0.21057,0.188444,0.96,0.76,,0.143303,hst,0.86,1.263,0.681,1.263,1.0,1.8253563338087409e-16,jump,399,3.081,5174,delta_baseline,0,7.874
