matrix,N,nnz,B,rho,seed,churn_model,churn_alpha,steps,step,is_last,dirty_cols,rows_merged,rows_per_block,rows_patchable,merge
memplus,17758,99147,8,0.05,217,jump,0.5,200,150,False,256,5867,7801,,1.3296
memplus,17758,99147,8,0.05,217,jump,0.5,200,175,False,256,5528,7377,,1.3345
memplus,17758,99147,8,0.05,217,jump,0.5,200,199,True,256,5968,7828,5968,1.3117
memplus,17758,99147,8,0.25,17,jump,0.5,200,0,False,256,8170,13904,,1.7018
memplus,17758,99147,8,0.25,17,jump,0.5,200,25,False,256,4778,5973,,1.2501
memplus,17758,99147,8,0.25,17,jump,0.5,200,50,False,256,5001,6449,,1.2895
memplus,17758,99147,8,0.25,17,jump,0.5,200,75,False,256,5111,6358,,1.244
memplus,17758,99147,8,0.25,17,jump,0.5,200,100,False,256,4989,6511,,1.3051
memplus,17758,99147,8,0.25,17,jump,0.5,200,125,False,256,5371,7343,,1.3672
memplus,17758,99147,8,0.25,17,jump,0.5,200,150,False,256,4945,6479,,1.3102
memplus,17758,99147,8,0.25,17,jump,0.5,200,175,False,256,5959,8038,,1.3489
memplus,17758,99147,8,0.25,17,jump,0.5,200,199,True,256,5503,7132,5503,1.296
memplus,17758,99147,8,0.25,117,jump,0.5,200,0,False,256,2395,5840,,2.4384
memplus,17758,99147,8,0.25,117,jump,0.5,200,25,False,256,4621,5760,,1.2465
memplus,17758,99147,8,0.25,117,jump,0.5,200,50,False,256,5032,6319,,1.2558
memplus,17758,99147,8,0.25,117,jump,0.5,200,75,False,256,5120,6616,,1.2922
memplus,17758,99147,8,0.25,117,jump,0.5,200,100,False,256,5170,6792,,1.3137
memplus,17758,99147,8,0.25,117,jump,0.5,200,125,False,256,4459,6037,,1.3539
memplus,17758,99147,8,0.25,117,jump,0.5,200,150,False,256,4691,5905,,1.2588
memplus,17758,99147,8,0.25,117,jump,0.5,200,175,False,256,5745,7587,,1.3206
memplus,17758,99147,8,0.25,117,jump,0.5,200,199,True,256,5716,7310,5716,1.2789
memplus,17758,99147,8,0.25,217,jump,0.5,200,0,False,256,8202,14022,,1.7096
memplus,17758,99147,8,0.25,217,jump,0.5,200,25,False,256,5294,6695,,1.2646
memplus,17758,99147,8,0.25,217,jump,0.5,200,50,False,256,4255,5150,,1.2103
memplus,17758,99147,8,0.25,217,jump,0.5,200,75,False,256,5082,6727,,1.3237
memplus,17758,99147,8,0.25,217,jump,0.5,200,100,False,256,4839,6065,,1.2534
memplus,17758,99147,8,0.25,217,jump,0.5,200,125,False,256,4887,6492,,1.3284
memplus,17758,99147,8,0.25,217,jump,0.5,200,150,False,256,4473,5414,,1.2104
memplus,17758,99147,8,0.25,217,jump,0.5,200,175,False,256,4344,5542,,1.2758
memplus,17758,99147,8,0.25,217,jump,0.5,200,199,True,256,4754,6304,4754,1.326
scircuit,170998,958936,8,0.002,17,drift,0.5,200,0,False,256,1855,3376,,1.8199
scircuit,170998,958936,8,0.002,17,drift,0.5,200,25,False,256,1875,3381,,1.8032
scircuit,170998,958936,8,0.002,17,drift,0.5,200,50,False,256,2106,3856,,1.831
scircuit,170998,958936,8,0.002,17,drift,0.5,200,75,False,256,2095,3767,,1.7981
scircuit,170998,958936,8,0.002,17,drift,0.5,200,100,False,256,1994,3636,,1.8235
scircuit,170998,958936,8,0.002,17,drift,0.5,200,125,False,256,1825,3504,,1.92
scircuit,170998,958936,8,0.002,17,drift,0.5,200,150,False,256,1801,3464,,1.9234
scircuit,170998,958936,8,0.002,17,drift,0.5,200,175,False,256,1994,3741,,1.8761
scircuit,170998,958936,8,0.002,17,drift,0.5,200,199,True,256,2183,3998,2183,1.8314
scircuit,170998,958936,8,0.002,117,drift,0.5,200,0,False,256,1545,3262,,2.1113
scircuit,170998,958936,8,0.002,117,drift,0.5,200,25,False,256,1570,3402,,2.1669
scircuit,170998,958936,8,0.002,117,drift,0.5,200,50,False,256,1652,3607,,2.1834
scircuit,170998,958936,8,0.002,117,drift,0.5,200,75,False,256,1661,3665,,2.2065
scircuit,170998,958936,8,0.002,117,drift,0.5,200,100,False,256,1742,3838,,2.2032
scircuit,170998,958936,8,0.002,117,drift,0.5,200,125,False,256,1745,3884,,2.2258
scircuit,170998,958936,8,0.002,117,drift,0.5,200,150,False,256,1716,3822,,2.2273
scircuit,170998,958936,8,0.002,117,drift,0.5,200,175,False,256,1705,3827,,2.2446
scircuit,170998,958936,8,0.002,117,drift,0.5,200,199,True,256,1697,3787,1697,2.2316
scircuit,170998,958936,8,0.002,217,drift,0.5,200,0,False,256,3250,5647,,1.7375
scircuit,170998,958936,8,0.002,217,drift,0.5,200,25,False,256,3282,5906,,1.7995
scircuit,170998,958936,8,0.002,217,drift,0.5,200,50,False,256,3164,5767,,1.8227
scircuit,170998,958936,8,0.002,217,drift,0.5,200,75,False,256,3050,5477,,1.7957
scircuit,170998,958936,8,0.002,217,drift,0.5,200,100,False,256,2965,5213,,1.7582
scircuit,170998,958936,8,0.002,217,drift,0.5,200,125,False,256,3004,5306,,1.7663
scircuit,170998,958936,8,0.002,217,drift,0.5,200,150,False,256,2990,5290,,1.7692
scircuit,170998,958936,8,0.002,217,drift,0.5,200,175,False,256,2932,5180,,1.7667
scircuit,170998,958936,8,0.002,217,drift,0.5,200,199,True,256,2886,5106,2886,1.7692
scircuit,170998,958936,8,0.01,17,drift,0.5,200,0,False,256,1855,3376,,1.8199
scircuit,170998,958936,8,0.01,17,drift,0.5,200,25,False,256,1975,3669,,1.8577
scircuit,170998,958936,8,0.01,17,drift,0.5,200,50,False,256,2000,3753,,1.8765
scircuit,170998,958936,8,0.01,17,drift,0.5,200,75,False,256,1984,3798,,1.9143
scircuit,170998,958936,8,0.01,17,drift,0.5,200,100,False,256,2020,3873,,1.9173
scircuit,170998,958936,8,0.01,17,drift,0.5,200,125,False,256,1992,3754,,1.8845
scircuit,170998,958936,8,0.01,17,drift,0.5,200,150,False,256,2684,4747,,1.7686
scircuit,170998,958936,8,0.01,17,drift,0.5,200,175,False,256,2603,4610,,1.771
scircuit,170998,958936,8,0.01,17,drift,0.5,200,199,True,256,2580,4538,2580,1.7589
scircuit,170998,958936,8,0.01,117,drift,0.5,200,0,False,256,1545,3262,,2.1113
scircuit,170998,958936,8,0.01,117,drift,0.5,200,25,False,256,1598,3503,,2.1921
scircuit,170998,958936,8,0.01,117,drift,0.5,200,50,False,256,1611,3507,,2.1769
scircuit,170998,958936,8,0.01,117,drift,0.5,200,75,False,256,1714,3780,,2.2054
scircuit,170998,958936,8,0.01,117,drift,0.5,200,100,False,256,1777,3910,,2.2003
scircuit,170998,958936,8,0.01,117,drift,0.5,200,125,False,256,1742,3920,,2.2503
scircuit,170998,958936,8,0.01,117,drift,0.5,200,150,False,256,1955,4351,,2.2256
scircuit,170998,958936,8,0.01,117,drift,0.5,200,175,False,256,2055,4490,,2.1849
scircuit,170998,958936,8,0.01,117,drift,0.5,200,199,True,256,2063,4708,2063,2.2821
scircuit,170998,958936,8,0.01,217,drift,0.5,200,0,False,256,3250,5647,,1.7375
scircuit,170998,958936,8,0.01,217,drift,0.5,200,25,False,256,3160,5595,,1.7706
scircuit,170998,958936,8,0.01,217,drift,0.5,200,50,False,256,3257,6052,,1.8582
scircuit,170998,958936,8,0.01,217,drift,0.5,200,75,False,256,3159,5809,,1.8389
scircuit,170998,958936,8,0.01,217,drift,0.5,200,100,False,256,3060,5526,,1.8059
scircuit,170998,958936,8,0.01,217,drift,0.5,200,125,False,256,2914,5214,,1.7893
scircuit,170998,958936,8,0.01,217,drift,0.5,200,150,False,256,2805,5018,,1.7889
scircuit,170998,958936,8,0.01,217,drift,0.5,200,175,False,256,2877,5227,,1.8168
scircuit,170998,958936,8,0.01,217,drift,0.5,200,199,True,256,2770,5039,2770,1.8191
scircuit,170998,958936,8,0.05,17,drift,0.5,200,0,False,256,1855,3376,,1.8199
scircuit,170998,958936,8,0.05,17,drift,0.5,200,25,False,256,2945,5244,,1.7806
scircuit,170998,958936,8,0.05,17,drift,0.5,200,50,False,256,2547,4534,,1.7801
scircuit,170998,958936,8,0.05,17,drift,0.5,200,75,False,256,3025,5189,,1.7154
scircuit,170998,958936,8,0.05,17,drift,0.5,200,100,False,256,3018,5223,,1.7306
scircuit,170998,958936,8,0.05,17,drift,0.5,200,125,False,256,3463,6115,,1.7658
scircuit,170998,958936,8,0.05,17,drift,0.5,200,150,False,256,3612,6289,,1.7411
scircuit,170998,958936,8,0.05,17,drift,0.5,200,175,False,256,3836,6667,,1.738
scircuit,170998,958936,8,0.05,17,drift,0.5,200,199,True,256,3871,6583,3871,1.7006
scircuit,170998,958936,8,0.05,117,drift,0.5,200,0,False,256,1545,3262,,2.1113
scircuit,170998,958936,8,0.05,117,drift,0.5,200,25,False,256,1830,4049,,2.2126
scircuit,170998,958936,8,0.05,117,drift,0.5,200,50,False,256,2156,4625,,2.1452
scircuit,170998,958936,8,0.05,117,drift,0.5,200,75,False,256,2269,4672,,2.0591
scircuit,170998,958936,8,0.05,117,drift,0.5,200,100,False,256,2218,4833,,2.179
scircuit,170998,958936,8,0.05,117,drift,0.5,200,125,False,256,2588,5310,,2.0518
scircuit,170998,958936,8,0.05,117,drift,0.5,200,150,False,256,2333,4970,,2.1303
scircuit,170998,958936,8,0.05,117,drift,0.5,200,175,False,256,2317,5072,,2.189
scircuit,170998,958936,8,0.05,117,drift,0.5,200,199,True,256,2232,4666,2232,2.0905
scircuit,170998,958936,8,0.05,217,drift,0.5,200,0,False,256,3250,5647,,1.7375
scircuit,170998,958936,8,0.05,217,drift,0.5,200,25,False,256,3322,5968,,1.7965
scircuit,170998,958936,8,0.05,217,drift,0.5,200,50,False,256,3341,6204,,1.8569
scircuit,170998,958936,8,0.05,217,drift,0.5,200,75,False,256,3223,6073,,1.8843
scircuit,170998,958936,8,0.05,217,drift,0.5,200,100,False,256,3228,5926,,1.8358
scircuit,170998,958936,8,0.05,217,drift,0.5,200,125,False,256,2822,5433,,1.9252
scircuit,170998,958936,8,0.05,217,drift,0.5,200,150,False,256,3097,5872,,1.896
scircuit,170998,958936,8,0.05,217,drift,0.5,200,175,False,256,3036,5784,,1.9051
scircuit,170998,958936,8,0.05,217,drift,0.5,200,199,True,256,2906,5647,2906,1.9432
scircuit,170998,958936,8,0.25,17,drift,0.5,200,0,False,256,1855,3376,,1.8199
scircuit,170998,958936,8,0.25,17,drift,0.5,200,25,False,256,4047,7502,,1.8537
scircuit,170998,958936,8,0.25,17,drift,0.5,200,50,False,256,3695,6993,,1.8926
scircuit,170998,958936,8,0.25,17,drift,0.5,200,75,False,256,4232,7587,,1.7928
scircuit,170998,958936,8,0.25,17,drift,0.5,200,100,False,256,4315,7418,,1.7191
scircuit,170998,958936,8,0.25,17,drift,0.5,200,125,False,256,4395,7074,,1.6096
scircuit,170998,958936,8,0.25,17,drift,0.5,200,150,False,256,4470,7503,,1.6785
scircuit,170998,958936,8,0.25,17,drift,0.5,200,175,False,256,5638,9116,,1.6169
scircuit,170998,958936,8,0.25,17,drift,0.5,200,199,True,256,4602,7795,4602,1.6938
scircuit,170998,958936,8,0.25,117,drift,0.5,200,0,False,256,1545,3262,,2.1113
scircuit,170998,958936,8,0.25,117,drift,0.5,200,25,False,256,2330,5101,,2.1893
scircuit,170998,958936,8,0.25,117,drift,0.5,200,50,False,256,2086,4673,,2.2402
scircuit,170998,958936,8,0.25,117,drift,0.5,200,75,False,256,2138,4875,,2.2802
scircuit,170998,958936,8,0.25,117,drift,0.5,200,100,False,256,2367,4942,,2.0879
scircuit,170998,958936,8,0.25,117,drift,0.5,200,125,False,256,2287,5100,,2.23
scircuit,170998,958936,8,0.25,117,drift,0.5,200,150,False,256,2443,4980,,2.0385
scircuit,170998,958936,8,0.25,117,drift,0.5,200,175,False,256,2484,5602,,2.2552
scircuit,170998,958936,8,0.25,117,drift,0.5,200,199,True,256,2568,5433,2568,2.1157
scircuit,170998,958936,8,0.25,217,drift,0.5,200,0,False,256,3250,5647,,1.7375
scircuit,170998,958936,8,0.25,217,drift,0.5,200,25,False,256,2889,5670,,1.9626
scircuit,170998,958936,8,0.25,217,drift,0.5,200,50,False,256,3245,6259,,1.9288
scircuit,170998,958936,8,0.25,217,drift,0.5,200,75,False,256,3160,6278,,1.9867
scircuit,170998,958936,8,0.25,217,drift,0.5,200,100,False,256,3441,6280,,1.8251
scircuit,170998,958936,8,0.25,217,drift,0.5,200,125,False,256,3453,6254,,1.8112
scircuit,170998,958936,8,0.25,217,drift,0.5,200,150,False,256,3294,6362,,1.9314
scircuit,170998,958936,8,0.25,217,drift,0.5,200,175,False,256,3106,6128,,1.973
scircuit,170998,958936,8,0.25,217,drift,0.5,200,199,True,256,3465,6435,3465,1.8571
scircuit,170998,958936,8,0.002,17,jump,0.5,200,0,False,256,1855,3376,,1.8199
scircuit,170998,958936,8,0.002,17,jump,0.5,200,25,False,256,2331,3724,,1.5976
scircuit,170998,958936,8,0.002,17,jump,0.5,200,50,False,256,3050,4410,,1.4459
scircuit,170998,958936,8,0.002,17,jump,0.5,200,75,False,256,3648,4923,,1.3495
scircuit,170998,958936,8,0.002,17,jump,0.5,200,100,False,256,4016,5207,,1.2966
scircuit,170998,958936,8,0.002,17,jump,0.5,200,125,False,256,4330,5455,,1.2598
scircuit,170998,958936,8,0.002,17,jump,0.5,200,150,False,256,4427,5527,,1.2485
scircuit,170998,958936,8,0.002,17,jump,0.5,200,175,False,256,4656,5745,,1.2339
scircuit,170998,958936,8,0.002,17,jump,0.5,200,199,True,256,4897,5925,4897,1.2099
scircuit,170998,958936,8,0.002,117,jump,0.5,200,0,False,256,1545,3262,,2.1113
scircuit,170998,958936,8,0.002,117,jump,0.5,200,25,False,256,2159,3899,,1.8059
scircuit,170998,958936,8,0.002,117,jump,0.5,200,50,False,256,2631,4328,,1.645
scircuit,170998,958936,8,0.002,117,jump,0.5,200,75,False,256,3247,4798,,1.4777
scircuit,170998,958936,8,0.002,117,jump,0.5,200,100,False,256,3765,5333,,1.4165
scircuit,170998,958936,8,0.002,117,jump,0.5,200,125,False,256,4077,5582,,1.3691
scircuit,170998,958936,8,0.002,117,jump,0.5,200,150,False,256,4529,5940,,1.3115
scircuit,170998,958936,8,0.002,117,jump,0.5,200,175,False,256,4910,6162,,1.255
scircuit,170998,958936,8,0.002,117,jump,0.5,200,199,True,256,5051,6326,5051,1.2524
scircuit,170998,958936,8,0.002,217,jump,0.5,200,0,False,256,3250,5647,,1.7375
scircuit,170998,958936,8,0.002,217,jump,0.5,200,25,False,256,3664,5778,,1.577
scircuit,170998,958936,8,0.002,217,jump,0.5,200,50,False,256,4106,6011,,1.464
scircuit,170998,958936,8,0.002,217,jump,0.5,200,75,False,256,4687,6447,,1.3755
scircuit,170998,958936,8,0.002,217,jump,0.5,200,100,False,256,4992,6709,,1.344
scircuit,170998,958936,8,0.002,217,jump,0.5,200,125,False,256,5352,6895,,1.2883
scircuit,170998,958936,8,0.002,217,jump,0.5,200,150,False,256,5084,6257,,1.2307
scircuit,170998,958936,8,0.002,217,jump,0.5,200,175,False,256,5204,6289,,1.2085
scircuit,170998,958936,8,0.002,217,jump,0.5,200,199,True,256,5415,6495,5415,1.1994
scircuit,170998,958936,8,0.01,17,jump,0.5,200,0,False,256,1855,3376,,1.8199
scircuit,170998,958936,8,0.01,17,jump,0.5,200,25,False,256,3349,4789,,1.43
scircuit,170998,958936,8,0.01,17,jump,0.5,200,50,False,256,4527,5914,,1.3064
scircuit,170998,958936,8,0.01,17,jump,0.5,200,75,False,256,5250,6508,,1.2396
scircuit,170998,958936,8,0.01,17,jump,0.5,200,100,False,256,5372,6258,,1.1649
scircuit,170998,958936,8,0.01,17,jump,0.5,200,125,False,256,5640,6289,,1.1151
scircuit,170998,958936,8,0.01,17,jump,0.5,200,150,False,256,5894,6452,,1.0947
scircuit,170998,958936,8,0.01,17,jump,0.5,200,175,False,256,5960,6453,,1.0827
scircuit,170998,958936,8,0.01,17,jump,0.5,200,199,True,256,6235,6647,6235,1.0661
scircuit,170998,958936,8,0.01,117,jump,0.5,200,0,False,256,1545,3262,,2.1113
scircuit,170998,958936,8,0.01,117,jump,0.5,200,25,False,256,3508,5149,,1.4678
scircuit,170998,958936,8,0.01,117,jump,0.5,200,50,False,256,4723,6110,,1.2937
scircuit,170998,958936,8,0.01,117,jump,0.5,200,75,False,256,5240,6499,,1.2403
scircuit,170998,958936,8,0.01,117,jump,0.5,200,100,False,256,6050,6956,,1.1498
scircuit,170998,958936,8,0.01,117,jump,0.5,200,125,False,256,6156,6860,,1.1144
scircuit,170998,958936,8,0.01,117,jump,0.5,200,150,False,256,6298,6880,,1.0924
scircuit,170998,958936,8,0.01,117,jump,0.5,200,175,False,256,6564,7039,,1.0724
scircuit,170998,958936,8,0.01,117,jump,0.5,200,199,True,256,6707,7032,6707,1.0485
scircuit,170998,958936,8,0.01,217,jump,0.5,200,0,False,256,3250,5647,,1.7375
scircuit,170998,958936,8,0.01,217,jump,0.5,200,25,False,256,4960,6857,,1.3825
scircuit,170998,958936,8,0.01,217,jump,0.5,200,50,False,256,5581,7131,,1.2777
scircuit,170998,958936,8,0.01,217,jump,0.5,200,75,False,256,6491,7810,,1.2032
scircuit,170998,958936,8,0.01,217,jump,0.5,200,100,False,256,7080,8219,,1.1609
scircuit,170998,958936,8,0.01,217,jump,0.5,200,125,False,256,7499,8402,,1.1204
scircuit,170998,958936,8,0.01,217,jump,0.5,200,150,False,256,7359,8073,,1.097
scircuit,170998,958936,8,0.01,217,jump,0.5,200,175,False,256,7830,8478,,1.0828
scircuit,170998,958936,8,0.01,217,jump,0.5,200,199,True,256,7958,8425,7958,1.0587
scircuit,170998,958936,8,0.05,17,jump,0.5,200,0,False,256,1855,3376,,1.8199
scircuit,170998,958936,8,0.05,17,jump,0.5,200,25,False,256,5504,6195,,1.1255
scircuit,170998,958936,8,0.05,17,jump,0.5,200,50,False,256,6277,6548,,1.0432
scircuit,170998,958936,8,0.05,17,jump,0.5,200,75,False,256,6585,6844,,1.0393
scircuit,170998,958936,8,0.05,17,jump,0.5,200,100,False,256,6626,6797,,1.0258
scircuit,170998,958936,8,0.05,17,jump,0.5,200,125,False,256,6626,6762,,1.0205
scircuit,170998,958936,8,0.05,17,jump,0.5,200,150,False,256,6521,6620,,1.0152
scircuit,170998,958936,8,0.05,17,jump,0.5,200,175,False,256,6898,7069,,1.0248
scircuit,170998,958936,8,0.05,17,jump,0.5,200,199,True,256,6398,6563,6398,1.0258
scircuit,170998,958936,8,0.05,117,jump,0.5,200,0,False,256,1545,3262,,2.1113
scircuit,170998,958936,8,0.05,117,jump,0.5,200,25,False,256,5617,6655,,1.1848
scircuit,170998,958936,8,0.05,117,jump,0.5,200,50,False,256,6476,6789,,1.0483
scircuit,170998,958936,8,0.05,117,jump,0.5,200,75,False,256,6677,6926,,1.0373
scircuit,170998,958936,8,0.05,117,jump,0.5,200,100,False,256,6660,6809,,1.0224
scircuit,170998,958936,8,0.05,117,jump,0.5,200,125,False,256,6934,7090,,1.0225
scircuit,170998,958936,8,0.05,117,jump,0.5,200,150,False,256,6994,7147,,1.0219
scircuit,170998,958936,8,0.05,117,jump,0.5,200,175,False,256,7117,7326,,1.0294
scircuit,170998,958936,8,0.05,117,jump,0.5,200,199,True,256,6646,6778,6646,1.0199
scircuit,170998,958936,8,0.05,217,jump,0.5,200,0,False,256,3250,5647,,1.7375
scircuit,170998,958936,8,0.05,217,jump,0.5,200,25,False,256,6580,7395,,1.1239
scircuit,170998,958936,8,0.05,217,jump,0.5,200,50,False,256,6548,6754,,1.0315
scircuit,170998,958936,8,0.05,217,jump,0.5,200,75,False,256,6743,6878,,1.02
scircuit,170998,958936,8,0.05,217,jump,0.5,200,100,False,256,6669,6796,,1.019
scircuit,170998,958936,8,0.05,217,jump,0.5,200,125,False,256,6634,6821,,1.0282
scircuit,170998,958936,8,0.05,217,jump,0.5,200,150,False,256,6460,6627,,1.0259
scircuit,170998,958936,8,0.05,217,jump,0.5,200,175,False,256,6511,6687,,1.027
scircuit,170998,958936,8,0.05,217,jump,0.5,200,199,True,256,6484,6630,6484,1.0225
scircuit,170998,958936,8,0.25,17,jump,0.5,200,0,False,256,1855,3376,,1.8199
scircuit,170998,958936,8,0.25,17,jump,0.5,200,25,False,256,6789,6946,,1.0231
scircuit,170998,958936,8,0.25,17,jump,0.5,200,50,False,256,6715,6810,,1.0141
scircuit,170998,958936,8,0.25,17,jump,0.5,200,75,False,256,6586,6748,,1.0246
scircuit,170998,958936,8,0.25,17,jump,0.5,200,100,False,256,7087,7239,,1.0214
scircuit,170998,958936,8,0.25,17,jump,0.5,200,125,False,256,6501,6721,,1.0338
scircuit,170998,958936,8,0.25,17,jump,0.5,200,150,False,256,6538,6710,,1.0263
scircuit,170998,958936,8,0.25,17,jump,0.5,200,175,False,256,6939,7155,,1.0311
scircuit,170998,958936,8,0.25,17,jump,0.5,200,199,True,256,6213,6353,6213,1.0225
scircuit,170998,958936,8,0.25,117,jump,0.5,200,0,False,256,1545,3262,,2.1113
scircuit,170998,958936,8,0.25,117,jump,0.5,200,25,False,256,6594,6746,,1.0231
scircuit,170998,958936,8,0.25,117,jump,0.5,200,50,False,256,6775,6954,,1.0264
scircuit,170998,958936,8,0.25,117,jump,0.5,200,75,False,256,6472,6625,,1.0236
scircuit,170998,958936,8,0.25,117,jump,0.5,200,100,False,256,6143,6276,,1.0217
scircuit,170998,958936,8,0.25,117,jump,0.5,200,125,False,256,6572,6693,,1.0184
scircuit,170998,958936,8,0.25,117,jump,0.5,200,150,False,256,6848,6982,,1.0196
scircuit,170998,958936,8,0.25,117,jump,0.5,200,175,False,256,6603,6725,,1.0185
scircuit,170998,958936,8,0.25,117,jump,0.5,200,199,True,256,6905,7106,6905,1.0291
scircuit,170998,958936,8,0.25,217,jump,0.5,200,0,False,256,3250,5647,,1.7375
scircuit,170998,958936,8,0.25,217,jump,0.5,200,25,False,256,6649,6842,,1.029
scircuit,170998,958936,8,0.25,217,jump,0.5,200,50,False,256,6786,6984,,1.0292
scircuit,170998,958936,8,0.25,217,jump,0.5,200,75,False,256,6325,6460,,1.0213
scircuit,170998,958936,8,0.25,217,jump,0.5,200,100,False,256,6386,6544,,1.0247
scircuit,170998,958936,8,0.25,217,jump,0.5,200,125,False,256,6638,6796,,1.0238
scircuit,170998,958936,8,0.25,217,jump,0.5,200,150,False,256,7036,7249,,1.0303
scircuit,170998,958936,8,0.25,217,jump,0.5,200,175,False,256,7305,7563,,1.0353
scircuit,170998,958936,8,0.25,217,jump,0.5,200,199,True,256,6579,6712,6579,1.0202
