matrix,N,nnz,B,rho,seed,phase,steps,dirty_cols,always_delta_baseline_ms,always_hst_ms,always_hst_patchable_ms,patchable_vs_per_block,patchable_vs_delta_baseline,oracle3_vs_oracle2,router_ms,router_steady_ms,router_steady_vs_csr,router_steady_vs_oracle,breakeven_steps,oracle_ms,oracle_arm,router_vs_csr,oracle_vs_csr,router_vs_oracle,misroute_cost_if_delta_baseline,misroute_cost_if_hst,maxrelerr,churn_model,patchable_splices,patchable_arena_ratio,rows_patchable,router_arm,router_switches,router_tax_ms,ordering,relabel_seed,relabel_relerr,churn_alpha
s3rmt3m3,5357,207123,8,0.002,19,False,400,256,0.595486,0.261391,0.413702,0.632,1.439,1.0,0.325733,0.273694,2.176,0.955,34,0.261391,hst,1.828,2.278,0.802,2.278,1.0,5.953728312883426e-16,drift,358,2.722,5357,hst,1,11.039,relabelled,101,2.597742958694203e-16,0.5
s3rmt3m3,5357,207123,8,0.002,20,False,400,256,0.410422,0.033539,0.03328,1.008,12.333,1.008,0.060873,0.046812,8.767,0.716,19,0.033539,hst,6.742,12.237,0.551,12.237,1.0,3.8491695538458903e-16,drift,20,1.917,744,hst,1,6.75,native,0,0.0,0.5
s3rmt3m3,5357,207123,8,0.002,20,False,400,256,0.510876,0.245413,0.366231,0.67,1.395,1.0,0.306574,0.256284,1.993,0.958,42,0.245413,hst,1.666,2.082,0.801,2.082,1.0,4.771307047727113e-16,drift,328,2.369,5357,hst,1,10.693,relabelled,101,4.579706159159549e-16,0.5
s3rmt3m3,5357,207123,8,0.002,21,False,400,256,0.422034,0.031939,0.030076,1.062,14.032,1.062,0.059305,0.045726,9.23,0.698,18,0.031939,hst,7.116,13.214,0.539,13.214,1.0,4.3170597187208097e-16,drift,18,1.811,609,hst,1,6.752,native,0,0.0,0.5
s3rmt3m3,5357,207123,8,0.002,21,False,400,256,0.521445,0.253412,0.38951,0.651,1.339,1.0,0.313942,0.266713,1.955,0.95,42,0.253412,hst,1.661,2.058,0.807,2.058,1.0,3.7582660580828873e-16,drift,343,2.607,5357,hst,1,10.812,relabelled,101,4.1110618908199816e-16,0.5
s3rmt3m3,5357,207123,8,0.01,17,False,400,256,0.482457,0.050964,0.049806,1.023,9.687,1.023,0.06461,0.055361,8.715,0.921,1,0.050964,hst,7.467,9.467,0.789,9.467,1.0,4.0558810500666957e-16,drift,132,3.125,1054,hst,1,0.585,native,0,0.0,0.5
s3rmt3m3,5357,207123,8,0.01,17,False,400,256,0.607275,0.268505,0.676273,0.397,0.898,1.0,0.339229,0.281714,2.156,0.953,35,0.268505,hst,1.79,2.262,0.792,2.262,1.0,2.8015694764349287e-16,drift,398,3.096,5357,hst,1,11.526,relabelled,101,3.411013695022156e-16,0.5
s3rmt3m3,5357,207123,8,0.01,18,False,400,256,0.443736,0.038886,0.036658,1.061,12.105,1.061,0.050293,0.040886,10.853,0.951,1,0.038886,hst,8.823,11.411,0.773,11.411,1.0,4.602754019127631e-16,drift,63,2.29,810,hst,1,0.542,native,0,0.0,0.5
s3rmt3m3,5357,207123,8,0.01,18,False,400,256,0.553592,0.257046,0.608785,0.422,0.909,1.0,0.320379,0.266635,2.076,0.964,38,0.257046,hst,1.728,2.154,0.802,2.154,1.0,3.9855727061763846e-16,drift,395,2.899,5357,hst,1,10.952,relabelled,101,2.7363638763643937e-16,0.5
s3rmt3m3,5357,207123,8,0.01,19,False,400,256,0.504771,0.052521,0.054253,0.968,9.304,1.0,0.065861,0.057225,8.821,0.918,1,0.052521,hst,7.664,9.611,0.797,9.611,1.0,3.6103403035014226e-16,drift,141,2.618,1176,hst,1,0.537,native,0,0.0,0.5
s3rmt3m3,5357,207123,8,0.01,19,False,400,256,0.636443,0.267646,0.650631,0.411,0.978,1.0,0.337673,0.279324,2.279,0.958,32,0.267646,hst,1.885,2.378,0.793,2.378,1.0,5.953728312883426e-16,drift,397,2.983,5357,hst,1,11.555,relabelled,101,2.597742958694203e-16,0.5
s3rmt3m3,5357,207123,8,0.01,20,False,400,256,0.435927,0.04145,0.039618,1.046,11.003,1.046,0.070315,0.056923,7.658,0.728,18,0.04145,hst,6.2,10.517,0.589,10.517,1.0,3.8491695538458903e-16,drift,75,2.324,1032,hst,1,6.813,native,0,0.0,0.5
s3rmt3m3,5357,207123,8,0.01,20,False,400,256,0.547294,0.253967,0.592856,0.428,0.923,1.0,0.319488,0.268027,2.042,0.948,40,0.253967,hst,1.713,2.155,0.795,2.155,1.0,4.771307047727113e-16,drift,397,3.079,5356,hst,1,11.141,relabelled,101,4.579706159159549e-16,0.5
s3rmt3m3,5357,207123,8,0.01,21,False,400,256,0.487301,0.037905,0.038941,0.973,12.514,1.0,0.050057,0.041084,11.861,0.923,1,0.037905,hst,9.735,12.856,0.757,12.856,1.0,4.3170597187208097e-16,drift,69,2.46,678,hst,1,0.522,native,0,0.0,0.5
s3rmt3m3,5357,207123,8,0.01,21,False,400,256,0.552943,0.256854,0.638127,0.403,0.867,1.0,0.324025,0.273786,2.02,0.938,39,0.256854,hst,1.706,2.153,0.793,2.153,1.0,3.7582660580828873e-16,drift,395,2.906,5357,hst,1,10.853,relabelled,101,4.1110618908199816e-16,0.5
s3rmt3m3,5357,207123,8,0.05,17,False,400,256,0.485886,0.070665,0.082117,0.861,5.917,1.0,0.085895,0.076894,6.319,0.919,1,0.070665,hst,5.657,6.876,0.823,6.876,1.0,4.0558810500666957e-16,drift,338,1.734,1162,hst,1,0.611,native,0,0.0,0.5
s3rmt3m3,5357,207123,8,0.05,17,False,400,256,0.627477,0.272274,1.634993,0.167,0.384,1.0,0.340727,0.281655,2.228,0.967,34,0.272274,hst,1.842,2.305,0.799,2.305,1.0,2.8015694764349287e-16,drift,399,3.797,5351,hst,1,11.586,relabelled,101,3.411013695022156e-16,0.5
s3rmt3m3,5357,207123,8,0.05,18,False,400,256,0.476207,0.066601,0.077945,0.854,6.109,1.0,0.080158,0.072606,6.559,0.917,1,0.066601,hst,5.941,7.15,0.831,7.15,1.0,4.602754019127631e-16,drift,313,4.241,1239,hst,1,0.567,native,0,0.0,0.5
s3rmt3m3,5357,207123,8,0.05,18,False,400,256,0.612234,0.269629,1.560364,0.173,0.392,1.0,0.334796,0.28017,2.185,0.962,33,0.269629,hst,1.829,2.271,0.805,2.271,1.0,3.9855727061763846e-16,drift,399,3.774,5357,hst,1,11.124,relabelled,101,2.7363638763643937e-16,0.5
s3rmt3m3,5357,207123,8,0.05,19,False,400,256,0.493909,0.068539,0.076896,0.891,6.423,1.0,0.084064,0.075504,6.542,0.908,1,0.068539,hst,5.875,7.206,0.815,7.206,1.0,3.6103403035014226e-16,drift,328,4.035,1188,hst,1,0.584,native,0,0.0,0.5
s3rmt3m3,5357,207123,8,0.05,19,False,400,256,0.636096,0.272337,1.648379,0.165,0.386,1.0,0.342545,0.283779,2.242,0.96,33,0.272337,hst,1.857,2.336,0.795,2.336,1.0,5.953728312883426e-16,drift,399,3.534,5357,hst,1,11.518,relabelled,101,2.597742958694203e-16,0.5
s3rmt3m3,5357,207123,8,0.05,20,False,400,256,0.454448,0.06197,0.070858,0.875,6.413,1.0,0.075185,0.067433,6.739,0.919,1,0.06197,hst,6.044,7.333,0.824,7.333,1.0,3.8491695538458903e-16,drift,288,2.971,1047,hst,1,0.542,native,0,0.0,0.5
s3rmt3m3,5357,207123,8,0.05,20,False,400,256,0.581519,0.266588,1.554722,0.171,0.374,1.0,0.333912,0.279657,2.079,0.953,37,0.266588,hst,1.742,2.181,0.798,2.181,1.0,4.771307047727113e-16,drift,399,3.554,5356,hst,1,11.307,relabelled,101,4.579706159159549e-16,0.5
s3rmt3m3,5357,207123,8,0.05,21,False,400,256,0.469218,0.064958,0.073848,0.88,6.354,1.0,0.078711,0.071571,6.556,0.908,1,0.064958,hst,5.961,7.223,0.825,7.223,1.0,4.3170597187208097e-16,drift,301,1.094,1181,hst,1,0.527,native,0,0.0,0.5
s3rmt3m3,5357,207123,8,0.05,21,False,400,256,0.59805,0.26878,1.537358,0.175,0.389,1.0,0.334379,0.280768,2.13,0.957,35,0.26878,hst,1.789,2.225,0.804,2.225,1.0,3.7582660580828873e-16,drift,399,3.796,5354,hst,1,11.045,relabelled,101,4.1110618908199816e-16,0.5
s3rmt3m3,5357,207123,8,0.25,17,False,400,256,0.485314,0.07323,0.137222,0.534,3.537,1.0,0.087232,0.07719,6.287,0.949,2,0.07323,hst,5.563,6.627,0.839,6.627,1.0,4.0558810500666957e-16,drift,399,2.638,1241,hst,1,0.678,native,0,0.0,0.5
s3rmt3m3,5357,207123,8,0.25,17,False,400,256,0.624903,0.275124,4.140262,0.066,0.151,1.0,0.348356,0.28928,2.16,0.951,35,0.275124,hst,1.794,2.271,0.79,2.271,1.0,2.8015694764349287e-16,drift,399,4.84,5357,hst,1,11.718,relabelled,101,3.411013695022156e-16,0.5
s3rmt3m3,5357,207123,8,0.25,18,False,400,256,0.484547,0.072286,0.131162,0.551,3.694,1.0,0.084832,0.076311,6.35,0.947,1,0.072286,hst,5.712,6.703,0.852,6.703,1.0,4.602754019127631e-16,drift,398,4.329,1146,hst,1,0.578,native,0,0.0,0.5
s3rmt3m3,5357,207123,8,0.25,18,False,400,256,0.619955,0.278615,4.082395,0.068,0.152,1.0,0.34793,0.292963,2.116,0.951,35,0.278615,hst,1.782,2.225,0.801,2.225,1.0,3.9855727061763846e-16,drift,399,4.786,5357,hst,1,11.459,relabelled,101,2.7363638763643937e-16,0.5
s3rmt3m3,5357,207123,8,0.25,19,False,400,256,0.483719,0.071418,0.130252,0.548,3.714,1.0,0.086341,0.076428,6.329,0.934,2,0.071418,hst,5.602,6.773,0.827,6.773,1.0,3.6103403035014226e-16,drift,399,3.419,915,hst,1,0.668,native,0,0.0,0.5
s3rmt3m3,5357,207123,8,0.25,19,False,400,256,0.618498,0.27771,4.114729,0.067,0.15,1.0,0.348466,0.289346,2.138,0.96,35,0.27771,hst,1.775,2.227,0.797,2.227,1.0,5.953728312883426e-16,drift,399,5.007,5356,hst,1,11.684,relabelled,101,2.597742958694203e-16,0.5
s3rmt3m3,5357,207123,8,0.25,20,False,400,256,0.471919,0.071506,0.129434,0.552,3.646,1.0,0.086021,0.077241,6.11,0.926,2,0.071506,hst,5.486,6.6,0.831,6.6,1.0,3.8491695538458903e-16,drift,399,1.324,1140,hst,1,0.613,native,0,0.0,0.5
s3rmt3m3,5357,207123,8,0.25,20,False,400,256,0.606086,0.27582,4.070462,0.068,0.149,1.0,0.345323,0.29001,2.09,0.951,36,0.27582,hst,1.755,2.197,0.799,2.197,1.0,4.771307047727113e-16,drift,399,4.812,5357,hst,1,11.337,relabelled,101,4.579706159159549e-16,0.5
s3rmt3m3,5357,207123,8,0.25,21,False,400,256,0.48327,0.072338,0.130101,0.556,3.715,1.0,0.084861,0.075718,6.383,0.955,2,0.072338,hst,5.695,6.681,0.852,6.681,1.0,4.3170597187208097e-16,drift,399,2.88,873,hst,1,0.63,native,0,0.0,0.5
s3rmt3m3,5357,207123,8,0.25,21,False,400,256,0.619498,0.273149,4.033818,0.068,0.154,1.0,0.344562,0.287357,2.156,0.951,35,0.273149,hst,1.798,2.268,0.793,2.268,1.0,3.7582660580828873e-16,drift,399,4.653,5357,hst,1,11.553,relabelled,101,4.1110618908199816e-16,0.5
olafu,16146,1015156,8,0.0,17,False,400,256,0.02471,0.05311,0.047841,1.11,0.517,1.0,0.025741,0.023844,1.036,1.036,0,0.02471,delta_baseline,0.96,1.0,0.96,1.0,2.149,5.582074938205133e-16,drift,0,1.0,858,delta_baseline,0,0.0,native,0,0.0,0.5
olafu,16146,1015156,8,0.0,17,False,400,256,0.025942,0.399287,0.371469,1.075,0.07,1.0,0.028112,0.025775,1.006,1.006,0,0.025942,delta_baseline,0.923,1.0,0.923,1.0,15.391,6.333298741387345e-16,drift,0,1.0,16125,delta_baseline,0,0.0,relabelled,101,2.5904017898144334e-16,0.5
olafu,16146,1015156,8,0.0,18,False,400,256,0.02249,0.043973,0.039454,1.115,0.57,1.0,0.02397,0.022346,1.006,1.006,0,0.02249,delta_baseline,0.938,1.0,0.938,1.0,1.955,6.4036469396236e-16,drift,0,1.0,942,delta_baseline,0,0.0,native,0,0.0,0.5
olafu,16146,1015156,8,0.0,18,False,400,256,0.023785,0.385845,0.361439,1.068,0.066,1.0,0.025536,0.02346,1.014,1.014,0,0.023785,delta_baseline,0.931,1.0,0.931,1.0,16.222,2.754956920541187e-16,drift,0,1.0,16130,delta_baseline,0,0.0,relabelled,101,2.2844516423930047e-16,0.5
olafu,16146,1015156,8,0.0,19,False,400,256,0.023329,0.058238,0.053591,1.087,0.435,1.0,0.024835,0.023051,1.012,1.012,0,0.023329,delta_baseline,0.939,1.0,0.939,1.0,2.496,4.864534386882603e-16,drift,0,1.0,1014,delta_baseline,0,0.0,native,0,0.0,0.5
olafu,16146,1015156,8,0.0,19,False,400,256,0.024729,0.401236,0.370823,1.082,0.067,1.0,0.026955,0.024803,0.997,0.997,,0.024729,delta_baseline,0.917,1.0,0.917,1.0,16.226,1.0819098556423372e-15,drift,0,1.0,16116,delta_baseline,0,0.0,relabelled,101,3.0083992041347256e-16,0.5
olafu,16146,1015156,8,0.0,20,False,400,256,0.025646,0.042869,0.039725,1.079,0.646,1.0,0.026818,0.024878,1.031,1.031,0,0.025646,delta_baseline,0.956,1.0,0.956,1.0,1.672,8.4320949564375e-16,drift,0,1.0,794,delta_baseline,0,0.0,native,0,0.0,0.5
olafu,16146,1015156,8,0.0,20,False,400,256,0.027317,0.390174,0.364622,1.07,0.075,1.0,0.029218,0.026824,1.018,1.018,0,0.027317,delta_baseline,0.935,1.0,0.935,1.0,14.283,5.357644625131427e-16,drift,0,1.0,16091,delta_baseline,0,0.0,relabelled,101,5.605636111057413e-16,0.5
olafu,16146,1015156,8,0.0,21,False,400,256,0.02927,0.041053,0.040353,1.017,0.725,1.0,0.030702,0.028426,1.03,1.03,0,0.02927,delta_baseline,0.953,1.0,0.953,1.0,1.403,5.998259265642777e-16,drift,0,1.0,629,delta_baseline,0,0.0,native,0,0.0,0.5
olafu,16146,1015156,8,0.0,21,False,400,256,0.0313,0.396684,0.369688,1.073,0.085,1.0,0.033039,0.030258,1.034,1.034,0,0.0313,delta_baseline,0.947,1.0,0.947,1.0,12.674,4.2313685453480476e-16,drift,0,1.0,16113,delta_baseline,0,0.0,relabelled,101,4.0355928044838344e-16,0.5
olafu,16146,1015156,8,0.002,17,False,400,256,0.678227,0.078182,0.070385,1.111,9.636,1.111,0.093726,0.079883,8.49,0.979,1,0.078182,hst,7.236,8.675,0.834,8.675,1.0,5.582074938205133e-16,drift,59,2.518,1333,hst,1,0.893,native,0,0.0,0.5
olafu,16146,1015156,8,0.002,17,False,400,256,0.800892,0.440375,0.892475,0.493,0.897,1.0,0.523353,0.448948,1.784,0.981,51,0.440375,hst,1.53,1.819,0.841,1.819,1.0,6.333298741387345e-16,drift,379,2.756,16098,hst,1,17.865,relabelled,101,2.5904017898144334e-16,0.5
olafu,16146,1015156,8,0.002,18,False,400,256,0.586112,0.063846,0.056538,1.129,10.367,1.129,0.079505,0.067961,8.624,0.939,2,0.063846,hst,7.372,9.18,0.803,9.18,1.0,6.4036469396236e-16,drift,52,1.983,1491,hst,1,0.784,native,0,0.0,0.5
olafu,16146,1015156,8,0.002,18,False,400,256,0.73522,0.430514,0.811448,0.531,0.906,1.0,0.49794,0.439907,1.671,0.979,57,0.430514,hst,1.477,1.708,0.865,1.708,1.0,2.754956920541187e-16,drift,380,2.675,16114,hst,1,16.763,relabelled,101,2.2844516423930047e-16,0.5
olafu,16146,1015156,8,0.002,19,False,400,256,0.656952,0.08549,0.084313,1.014,7.792,1.014,0.097166,0.088006,7.465,0.971,2,0.08549,hst,6.761,7.685,0.88,7.685,1.0,4.864534386882603e-16,drift,82,2.526,1580,hst,1,0.898,native,0,0.0,0.5
olafu,16146,1015156,8,0.002,19,False,400,256,0.806158,0.448168,0.924265,0.485,0.872,1.0,0.523492,0.456459,1.766,0.982,53,0.448168,hst,1.54,1.799,0.856,1.799,1.0,1.0819098556423372e-15,drift,383,2.764,16106,hst,1,18.498,relabelled,101,3.0083992041347256e-16,0.5
olafu,16146,1015156,8,0.002,20,False,400,256,0.753178,0.070144,0.066356,1.057,11.351,1.057,0.105201,0.083592,9.01,0.839,11,0.070144,hst,7.159,10.738,0.667,10.738,1.0,8.4320949564375e-16,drift,79,2.49,1285,hst,1,7.617,native,0,0.0,0.5
olafu,16146,1015156,8,0.002,20,False,400,256,0.901336,0.447444,0.852632,0.525,1.057,1.0,0.530053,0.456212,1.976,0.981,39,0.447444,hst,1.7,2.014,0.844,2.014,1.0,5.357644625131427e-16,drift,386,2.816,16123,hst,1,17.501,relabelled,101,5.605636111057413e-16,0.5
olafu,16146,1015156,8,0.002,21,False,400,256,0.80688,0.059129,0.057639,1.026,13.999,1.026,0.079331,0.062375,12.936,0.948,1,0.059129,hst,10.171,13.646,0.745,13.646,1.0,5.998259265642777e-16,drift,52,2.269,822,hst,1,0.858,native,0,0.0,0.5
olafu,16146,1015156,8,0.002,21,False,400,256,0.953749,0.445247,0.836447,0.532,1.14,1.0,0.545315,0.455561,2.094,0.977,36,0.445247,hst,1.749,2.142,0.816,2.142,1.0,4.2313685453480476e-16,drift,380,2.719,16130,hst,1,17.854,relabelled,101,4.0355928044838344e-16,0.5
olafu,16146,1015156,8,0.01,17,False,400,256,0.746907,0.085786,0.083452,1.028,8.95,1.028,0.102701,0.089311,8.363,0.961,1,0.085786,hst,7.273,8.707,0.835,8.707,1.0,5.582074938205133e-16,drift,144,2.719,1379,hst,1,0.863,native,0,0.0,0.5
olafu,16146,1015156,8,0.01,17,False,400,256,0.901365,0.456399,1.432777,0.319,0.629,1.0,0.541325,0.464764,1.939,0.982,41,0.456399,hst,1.665,1.975,0.843,1.975,1.0,6.333298741387345e-16,drift,399,3.28,16114,hst,1,18.083,relabelled,101,2.5904017898144334e-16,0.5
olafu,16146,1015156,8,0.01,18,False,400,256,0.635628,0.072881,0.073185,0.996,8.685,1.0,0.088767,0.077419,8.21,0.941,1,0.072881,hst,7.161,8.721,0.821,8.721,1.0,6.4036469396236e-16,drift,118,2.342,1715,hst,1,0.785,native,0,0.0,0.5
olafu,16146,1015156,8,0.01,18,False,400,256,0.796235,0.444438,1.310863,0.339,0.607,1.0,0.52016,0.451187,1.765,0.985,51,0.444438,hst,1.531,1.792,0.854,1.792,1.0,2.754956920541187e-16,drift,399,3.257,16111,hst,1,17.492,relabelled,101,2.2844516423930047e-16,0.5
olafu,16146,1015156,8,0.01,19,False,400,256,0.639011,0.094985,0.0964,0.985,6.629,1.0,0.112448,0.100408,6.364,0.946,2,0.094985,hst,5.683,6.727,0.845,6.727,1.0,4.864534386882603e-16,drift,170,3.56,1842,hst,1,0.975,native,0,0.0,0.5
olafu,16146,1015156,8,0.01,19,False,400,256,0.812463,0.447883,1.345136,0.333,0.604,1.0,0.533183,0.455459,1.784,0.983,53,0.447883,hst,1.524,1.814,0.84,1.814,1.0,1.0819098556423372e-15,drift,398,3.288,16114,hst,1,19.037,relabelled,101,3.0083992041347256e-16,0.5
olafu,16146,1015156,8,0.01,20,False,400,256,0.750795,0.091479,0.092229,0.992,8.141,1.0,0.109955,0.097589,7.693,0.937,1,0.091479,hst,6.828,8.207,0.832,8.207,1.0,8.4320949564375e-16,drift,190,3.132,2009,hst,1,0.818,native,0,0.0,0.5
olafu,16146,1015156,8,0.01,20,False,400,256,0.933743,0.456794,1.3776,0.332,0.678,1.0,0.546956,0.471074,1.982,0.97,39,0.456794,hst,1.707,2.044,0.835,2.044,1.0,5.357644625131427e-16,drift,398,3.563,16126,hst,1,18.273,relabelled,101,5.605636111057413e-16,0.5
olafu,16146,1015156,8,0.01,21,False,400,256,0.80433,0.059659,0.062885,0.949,12.79,1.0,0.089879,0.063549,12.657,0.939,6,0.059659,hst,8.949,13.482,0.664,13.482,1.0,5.998259265642777e-16,drift,68,2.936,845,hst,1,4.689,native,0,0.0,0.5
olafu,16146,1015156,8,0.01,21,False,400,256,0.948894,0.449279,1.328463,0.338,0.714,1.0,0.549642,0.459852,2.063,0.977,37,0.449279,hst,1.726,2.112,0.817,2.112,1.0,4.2313685453480476e-16,drift,398,3.024,16131,hst,1,18.127,relabelled,101,4.0355928044838344e-16,0.5
olafu,16146,1015156,8,0.05,17,False,400,256,0.797788,0.118723,0.165754,0.716,4.813,1.0,0.136366,0.123728,6.448,0.96,1,0.118723,hst,5.85,6.72,0.871,6.72,1.0,5.582074938205133e-16,drift,366,2.476,2039,hst,1,0.941,native,0,0.0,0.5
olafu,16146,1015156,8,0.05,17,False,400,256,0.997157,0.485922,3.507301,0.139,0.284,1.0,0.566263,0.484431,2.058,1.003,37,0.485922,hst,1.761,2.052,0.858,2.052,1.0,6.333298741387345e-16,drift,399,5.496,16119,hst,1,18.741,relabelled,101,2.5904017898144334e-16,0.5
olafu,16146,1015156,8,0.05,18,False,400,256,0.659765,0.103623,0.138683,0.747,4.757,1.0,0.127893,0.110964,5.946,0.934,7,0.103623,hst,5.159,6.367,0.81,6.367,1.0,6.4036469396236e-16,drift,359,4.678,1762,hst,1,3.604,native,0,0.0,0.5
olafu,16146,1015156,8,0.05,18,False,400,256,0.83319,0.45991,3.322116,0.138,0.251,1.0,0.537895,0.469693,1.774,0.979,49,0.45991,hst,1.549,1.812,0.855,1.812,1.0,2.754956920541187e-16,drift,399,4.817,16103,hst,1,17.813,relabelled,101,2.2844516423930047e-16,0.5
olafu,16146,1015156,8,0.05,19,False,400,256,0.749913,0.113483,0.163512,0.694,4.586,1.0,0.131715,0.119563,6.272,0.949,2,0.113483,hst,5.693,6.608,0.862,6.608,1.0,4.864534386882603e-16,drift,363,3.307,1452,hst,1,1.032,native,0,0.0,0.5
olafu,16146,1015156,8,0.05,19,False,400,256,0.938717,0.48113,3.362589,0.143,0.279,1.0,0.553369,0.477647,1.965,1.007,41,0.48113,hst,1.696,1.951,0.869,1.951,1.0,1.0819098556423372e-15,drift,399,5.134,16087,hst,1,18.708,relabelled,101,3.0083992041347256e-16,0.5
olafu,16146,1015156,8,0.05,20,False,400,256,0.778504,0.108915,0.149675,0.728,5.201,1.0,0.126845,0.114874,6.777,0.948,1,0.108915,hst,6.137,7.148,0.859,7.148,1.0,8.4320949564375e-16,drift,353,3.097,2160,hst,1,0.876,native,0,0.0,0.5
olafu,16146,1015156,8,0.05,20,False,400,256,0.964883,0.474418,3.390673,0.14,0.285,1.0,0.56483,0.484992,1.989,0.978,39,0.474418,hst,1.708,2.034,0.84,2.034,1.0,5.357644625131427e-16,drift,399,5.556,16102,hst,1,18.485,relabelled,101,5.605636111057413e-16,0.5
olafu,16146,1015156,8,0.05,21,False,400,256,0.792975,0.07229,0.081946,0.882,9.677,1.0,0.09439,0.076665,10.343,0.943,1,0.07229,hst,8.401,10.969,0.766,10.969,1.0,5.998259265642777e-16,drift,217,3.386,756,hst,1,0.887,native,0,0.0,0.5
olafu,16146,1015156,8,0.05,21,False,400,256,0.942152,0.463425,3.340656,0.139,0.282,1.0,0.571309,0.480224,1.962,0.965,41,0.463425,hst,1.649,2.033,0.811,2.033,1.0,4.2313685453480476e-16,drift,399,3.943,16124,hst,1,18.912,relabelled,101,4.0355928044838344e-16,0.5
olafu,16146,1015156,8,0.25,17,False,400,256,0.840864,0.113923,0.28734,0.396,2.926,1.0,0.132177,0.11819,7.115,0.964,1,0.113923,hst,6.362,7.381,0.862,7.381,1.0,5.582074938205133e-16,drift,399,4.273,1325,hst,1,0.951,native,0,0.0,0.5
olafu,16146,1015156,8,0.25,17,False,400,256,1.037973,0.497786,9.927718,0.05,0.105,1.0,0.591944,0.510165,2.035,0.976,36,0.497786,hst,1.753,2.085,0.841,2.085,1.0,6.333298741387345e-16,drift,399,5.167,16122,hst,1,19.083,relabelled,101,2.5904017898144334e-16,0.5
olafu,16146,1015156,8,0.25,18,False,400,256,0.839341,0.113736,0.288924,0.394,2.905,1.0,0.131427,0.119355,7.032,0.953,1,0.113736,hst,6.386,7.38,0.865,7.38,1.0,6.4036469396236e-16,drift,398,3.121,1258,hst,1,0.937,native,0,0.0,0.5
olafu,16146,1015156,8,0.25,18,False,400,256,1.033039,0.49235,9.805771,0.05,0.105,1.0,0.594838,0.51404,2.01,0.958,37,0.49235,hst,1.737,2.098,0.828,2.098,1.0,2.754956920541187e-16,drift,399,5.027,16131,hst,1,19.09,relabelled,101,2.2844516423930047e-16,0.5
olafu,16146,1015156,8,0.25,19,False,400,256,0.84277,0.10432,0.232083,0.449,3.631,1.0,0.122967,0.108991,7.732,0.957,1,0.10432,hst,6.854,8.079,0.848,8.079,1.0,4.864534386882603e-16,drift,399,2.169,1061,hst,1,1.017,native,0,0.0,0.5
olafu,16146,1015156,8,0.25,19,False,400,256,1.020383,0.489844,9.545302,0.051,0.107,1.0,0.59203,0.504102,2.024,0.972,38,0.489844,hst,1.724,2.083,0.827,2.083,1.0,1.0819098556423372e-15,drift,399,3.877,16047,hst,1,19.561,relabelled,101,3.0083992041347256e-16,0.5
olafu,16146,1015156,8,0.25,20,False,400,256,0.817421,0.106696,0.242314,0.44,3.373,1.0,0.126984,0.112994,7.234,0.944,1,0.106696,hst,6.437,7.661,0.84,7.661,1.0,8.4320949564375e-16,drift,399,4.173,1595,hst,1,0.938,native,0,0.0,0.5
olafu,16146,1015156,8,0.25,20,False,400,256,1.001761,0.493296,9.747596,0.051,0.103,1.0,0.598528,0.510495,1.962,0.966,42,0.493296,hst,1.674,2.031,0.824,2.031,1.0,5.357644625131427e-16,drift,399,4.332,16125,hst,1,20.39,relabelled,101,5.605636111057413e-16,0.5
olafu,16146,1015156,8,0.25,21,False,400,256,0.849362,0.103948,0.236247,0.44,3.595,1.0,0.125463,0.10828,7.844,0.96,1,0.103948,hst,6.77,8.171,0.829,8.171,1.0,5.998259265642777e-16,drift,398,4.319,1413,hst,1,0.986,native,0,0.0,0.5
olafu,16146,1015156,8,0.25,21,False,400,256,1.028107,0.507539,9.452409,0.054,0.109,1.0,0.598005,0.504458,2.038,1.006,37,0.507539,hst,1.719,2.026,0.849,2.026,1.0,4.2313685453480476e-16,drift,399,3.455,16128,hst,1,19.448,relabelled,101,4.0355928044838344e-16,0.5
raefsky3,21200,1488768,8,0.0,17,False,400,256,0.029432,0.041484,0.038205,1.086,0.77,1.0,0.030901,0.028747,1.024,1.024,0,0.029432,delta_baseline,0.952,1.0,0.952,1.0,1.409,4.21040283801125e-16,drift,0,1.0,480,delta_baseline,0,0.0,native,0,0.0,0.5
raefsky3,21200,1488768,8,0.0,17,False,400,256,0.031248,0.509986,0.443058,1.151,0.071,1.0,0.032961,0.030305,1.031,1.031,0,0.031248,delta_baseline,0.948,1.0,0.948,1.0,16.321,3.250151888965749e-16,drift,0,1.0,21152,delta_baseline,0,0.0,relabelled,101,3.939266389732705e-16,0.5
raefsky3,21200,1488768,8,0.0,18,False,400,256,0.029357,0.039835,0.03759,1.06,0.781,1.0,0.030598,0.028352,1.035,1.035,0,0.029357,delta_baseline,0.959,1.0,0.959,1.0,1.357,3.542741100665178e-16,drift,0,1.0,480,delta_baseline,0,0.0,native,0,0.0,0.5
raefsky3,21200,1488768,8,0.0,18,False,400,256,0.031491,0.511078,0.449968,1.136,0.07,1.0,0.033291,0.030485,1.033,1.033,0,0.031491,delta_baseline,0.946,1.0,0.946,1.0,16.229,5.271573318362142e-16,drift,0,1.0,21168,delta_baseline,0,0.0,relabelled,101,3.3145940745707376e-16,0.5
