matrix,N,nnz,B,rho,seed,churn_model,churn_alpha,steps,step,is_last,dirty_cols,rows_merged,rows_per_block,rows_patchable,merge
olafu,16146,1015156,8,0.01,19,drift,0.5,200,0,False,256,1014,7808,,7.7002
olafu,16146,1015156,8,0.01,19,drift,0.5,200,25,False,256,1163,9178,,7.8917
olafu,16146,1015156,8,0.01,19,drift,0.5,200,50,False,256,1242,9933,,7.9976
olafu,16146,1015156,8,0.01,19,drift,0.5,200,75,False,256,1253,9922,,7.9186
olafu,16146,1015156,8,0.01,19,drift,0.5,200,100,False,256,1243,9696,,7.8005
olafu,16146,1015156,8,0.01,19,drift,0.5,200,125,False,256,1339,9532,,7.1187
olafu,16146,1015156,8,0.01,19,drift,0.5,200,150,False,256,1328,9753,,7.3441
olafu,16146,1015156,8,0.01,19,drift,0.5,200,175,False,256,1434,10334,,7.2064
olafu,16146,1015156,8,0.01,19,drift,0.5,200,199,True,256,1477,10591,1477,7.1706
olafu,16146,1015156,8,0.01,20,drift,0.5,200,0,False,256,794,4665,,5.8753
olafu,16146,1015156,8,0.01,20,drift,0.5,200,25,False,256,959,5664,,5.9062
olafu,16146,1015156,8,0.01,20,drift,0.5,200,50,False,256,1149,6639,,5.7781
olafu,16146,1015156,8,0.01,20,drift,0.5,200,75,False,256,1239,7836,,6.3245
olafu,16146,1015156,8,0.01,20,drift,0.5,200,100,False,256,1258,8415,,6.6892
olafu,16146,1015156,8,0.01,20,drift,0.5,200,125,False,256,1240,8245,,6.6492
olafu,16146,1015156,8,0.01,20,drift,0.5,200,150,False,256,1246,8684,,6.9695
olafu,16146,1015156,8,0.01,20,drift,0.5,200,175,False,256,1252,9109,,7.2756
olafu,16146,1015156,8,0.01,20,drift,0.5,200,199,True,256,1263,9263,1263,7.3341
olafu,16146,1015156,8,0.01,21,drift,0.5,200,0,False,256,629,4121,,6.5517
olafu,16146,1015156,8,0.01,21,drift,0.5,200,25,False,256,726,4743,,6.5331
olafu,16146,1015156,8,0.01,21,drift,0.5,200,50,False,256,750,5312,,7.0827
olafu,16146,1015156,8,0.01,21,drift,0.5,200,75,False,256,780,5384,,6.9026
olafu,16146,1015156,8,0.01,21,drift,0.5,200,100,False,256,774,5383,,6.9548
olafu,16146,1015156,8,0.01,21,drift,0.5,200,125,False,256,822,5670,,6.8978
olafu,16146,1015156,8,0.01,21,drift,0.5,200,150,False,256,840,5832,,6.9429
olafu,16146,1015156,8,0.01,21,drift,0.5,200,175,False,256,840,5832,,6.9429
olafu,16146,1015156,8,0.01,21,drift,0.5,200,199,True,256,851,5831,851,6.8519
olafu,16146,1015156,8,0.05,17,drift,0.5,200,0,False,256,858,6632,,7.7296
olafu,16146,1015156,8,0.05,17,drift,0.5,200,25,False,256,960,8195,,8.5365
olafu,16146,1015156,8,0.05,17,drift,0.5,200,50,False,256,1056,9001,,8.5237
olafu,16146,1015156,8,0.05,17,drift,0.5,200,75,False,256,1186,9776,,8.2428
olafu,16146,1015156,8,0.05,17,drift,0.5,200,100,False,256,1330,9442,,7.0992
olafu,16146,1015156,8,0.05,17,drift,0.5,200,125,False,256,1344,10688,,7.9524
olafu,16146,1015156,8,0.05,17,drift,0.5,200,150,False,256,1338,10459,,7.8169
olafu,16146,1015156,8,0.05,17,drift,0.5,200,175,False,256,1557,11475,,7.3699
olafu,16146,1015156,8,0.05,17,drift,0.5,200,199,True,256,1592,11506,1592,7.2274
olafu,16146,1015156,8,0.05,18,drift,0.5,200,0,False,256,942,4691,,4.9798
olafu,16146,1015156,8,0.05,18,drift,0.5,200,25,False,256,1251,6541,,5.2286
olafu,16146,1015156,8,0.05,18,drift,0.5,200,50,False,256,1394,7555,,5.4197
olafu,16146,1015156,8,0.05,18,drift,0.5,200,75,False,256,1622,8907,,5.4914
olafu,16146,1015156,8,0.05,18,drift,0.5,200,100,False,256,1704,9435,,5.537
olafu,16146,1015156,8,0.05,18,drift,0.5,200,125,False,256,1854,9446,,5.0949
olafu,16146,1015156,8,0.05,18,drift,0.5,200,150,False,256,1930,9598,,4.9731
olafu,16146,1015156,8,0.05,18,drift,0.5,200,175,False,256,2079,10663,,5.1289
olafu,16146,1015156,8,0.05,18,drift,0.5,200,199,True,256,2121,10909,2121,5.1433
olafu,16146,1015156,8,0.05,19,drift,0.5,200,0,False,256,1014,7808,,7.7002
olafu,16146,1015156,8,0.05,19,drift,0.5,200,25,False,256,1199,9373,,7.8173
olafu,16146,1015156,8,0.05,19,drift,0.5,200,50,False,256,1328,10728,,8.0783
olafu,16146,1015156,8,0.05,19,drift,0.5,200,75,False,256,1446,10861,,7.5111
olafu,16146,1015156,8,0.05,19,drift,0.5,200,100,False,256,1330,9430,,7.0902
olafu,16146,1015156,8,0.05,19,drift,0.5,200,125,False,256,1562,9904,,6.3406
olafu,16146,1015156,8,0.05,19,drift,0.5,200,150,False,256,1501,9699,,6.4617
olafu,16146,1015156,8,0.05,19,drift,0.5,200,175,False,256,1509,8949,,5.9304
olafu,16146,1015156,8,0.05,19,drift,0.5,200,199,True,256,1409,8689,1409,6.1668
olafu,16146,1015156,8,0.05,20,drift,0.5,200,0,False,256,794,4665,,5.8753
olafu,16146,1015156,8,0.05,20,drift,0.5,200,25,False,256,1070,7032,,6.572
olafu,16146,1015156,8,0.05,20,drift,0.5,200,50,False,256,1348,9074,,6.7315
olafu,16146,1015156,8,0.05,20,drift,0.5,200,75,False,256,1494,8976,,6.008
olafu,16146,1015156,8,0.05,20,drift,0.5,200,100,False,256,1465,9021,,6.1577
olafu,16146,1015156,8,0.05,20,drift,0.5,200,125,False,256,1388,9468,,6.8213
olafu,16146,1015156,8,0.05,20,drift,0.5,200,150,False,256,1646,10421,,6.3311
olafu,16146,1015156,8,0.05,20,drift,0.5,200,175,False,256,1732,11552,,6.6697
olafu,16146,1015156,8,0.05,20,drift,0.5,200,199,True,256,2157,12234,2157,5.6718
olafu,16146,1015156,8,0.05,21,drift,0.5,200,0,False,256,629,4121,,6.5517
olafu,16146,1015156,8,0.05,21,drift,0.5,200,25,False,256,868,6298,,7.2558
olafu,16146,1015156,8,0.05,21,drift,0.5,200,50,False,256,906,6283,,6.9349
olafu,16146,1015156,8,0.05,21,drift,0.5,200,75,False,256,882,6191,,7.0193
olafu,16146,1015156,8,0.05,21,drift,0.5,200,100,False,256,900,6220,,6.9111
olafu,16146,1015156,8,0.05,21,drift,0.5,200,125,False,256,828,5883,,7.1051
olafu,16146,1015156,8,0.05,21,drift,0.5,200,150,False,256,888,5842,,6.5788
olafu,16146,1015156,8,0.05,21,drift,0.5,200,175,False,256,828,5666,,6.843
olafu,16146,1015156,8,0.05,21,drift,0.5,200,199,True,256,875,5622,875,6.4251
olafu,16146,1015156,8,0.25,17,drift,0.5,200,0,False,256,858,6632,,7.7296
olafu,16146,1015156,8,0.25,17,drift,0.5,200,25,False,256,1425,9151,,6.4218
olafu,16146,1015156,8,0.25,17,drift,0.5,200,50,False,256,1667,8834,,5.2993
olafu,16146,1015156,8,0.25,17,drift,0.5,200,75,False,256,1427,9581,,6.7141
olafu,16146,1015156,8,0.25,17,drift,0.5,200,100,False,256,1678,9644,,5.7473
olafu,16146,1015156,8,0.25,17,drift,0.5,200,125,False,256,1918,11023,,5.7471
olafu,16146,1015156,8,0.25,17,drift,0.5,200,150,False,256,1545,10020,,6.4854
olafu,16146,1015156,8,0.25,17,drift,0.5,200,175,False,256,1524,8766,,5.752
olafu,16146,1015156,8,0.25,17,drift,0.5,200,199,True,256,1691,9575,1691,5.6623
olafu,16146,1015156,8,0.25,18,drift,0.5,200,0,False,256,942,4691,,4.9798
olafu,16146,1015156,8,0.25,18,drift,0.5,200,25,False,256,1284,7432,,5.7882
olafu,16146,1015156,8,0.25,18,drift,0.5,200,50,False,256,1360,8028,,5.9029
olafu,16146,1015156,8,0.25,18,drift,0.5,200,75,False,256,1274,8334,,6.5416
olafu,16146,1015156,8,0.25,18,drift,0.5,200,100,False,256,1610,10027,,6.228
olafu,16146,1015156,8,0.25,18,drift,0.5,200,125,False,256,1271,7491,,5.8938
olafu,16146,1015156,8,0.25,18,drift,0.5,200,150,False,256,876,5677,,6.4806
olafu,16146,1015156,8,0.25,18,drift,0.5,200,175,False,256,922,4953,,5.372
olafu,16146,1015156,8,0.25,18,drift,0.5,200,199,True,256,993,6850,993,6.8983
olafu,16146,1015156,8,0.25,19,drift,0.5,200,0,False,256,1014,7808,,7.7002
olafu,16146,1015156,8,0.25,19,drift,0.5,200,25,False,256,1485,10728,,7.2242
olafu,16146,1015156,8,0.25,19,drift,0.5,200,50,False,256,1145,5969,,5.2131
olafu,16146,1015156,8,0.25,19,drift,0.5,200,75,False,256,1263,9069,,7.1805
olafu,16146,1015156,8,0.25,19,drift,0.5,200,100,False,256,988,6099,,6.1731
olafu,16146,1015156,8,0.25,19,drift,0.5,200,125,False,256,1098,6805,,6.1976
olafu,16146,1015156,8,0.25,19,drift,0.5,200,150,False,256,1026,7262,,7.078
olafu,16146,1015156,8,0.25,19,drift,0.5,200,175,False,256,971,6827,,7.0309
olafu,16146,1015156,8,0.25,19,drift,0.5,200,199,True,256,1212,7307,1212,6.0289
olafu,16146,1015156,8,0.25,20,drift,0.5,200,0,False,256,794,4665,,5.8753
olafu,16146,1015156,8,0.25,20,drift,0.5,200,25,False,256,1298,8677,,6.6849
olafu,16146,1015156,8,0.25,20,drift,0.5,200,50,False,256,1383,9219,,6.6659
olafu,16146,1015156,8,0.25,20,drift,0.5,200,75,False,256,1551,8654,,5.5796
olafu,16146,1015156,8,0.25,20,drift,0.5,200,100,False,256,1187,7431,,6.2603
olafu,16146,1015156,8,0.25,20,drift,0.5,200,125,False,256,1185,7091,,5.984
olafu,16146,1015156,8,0.25,20,drift,0.5,200,150,False,256,1306,8191,,6.2718
olafu,16146,1015156,8,0.25,20,drift,0.5,200,175,False,256,1644,9403,,5.7196
olafu,16146,1015156,8,0.25,20,drift,0.5,200,199,True,256,1503,8589,1503,5.7146
olafu,16146,1015156,8,0.25,21,drift,0.5,200,0,False,256,629,4121,,6.5517
olafu,16146,1015156,8,0.25,21,drift,0.5,200,25,False,256,1014,7253,,7.1529
olafu,16146,1015156,8,0.25,21,drift,0.5,200,50,False,256,1289,7993,,6.2009
olafu,16146,1015156,8,0.25,21,drift,0.5,200,75,False,256,894,6628,,7.4139
olafu,16146,1015156,8,0.25,21,drift,0.5,200,100,False,256,1378,7407,,5.3752
olafu,16146,1015156,8,0.25,21,drift,0.5,200,125,False,256,888,5787,,6.5169
olafu,16146,1015156,8,0.25,21,drift,0.5,200,150,False,256,1110,7203,,6.4892
olafu,16146,1015156,8,0.25,21,drift,0.5,200,175,False,256,1031,7547,,7.3201
olafu,16146,1015156,8,0.25,21,drift,0.5,200,199,True,256,1403,7811,1403,5.5674
olafu,16146,1015156,8,0.0,17,jump,0.5,200,0,False,256,858,6632,,7.7296
olafu,16146,1015156,8,0.0,17,jump,0.5,200,25,False,256,858,6632,,7.7296
olafu,16146,1015156,8,0.0,17,jump,0.5,200,50,False,256,858,6632,,7.7296
olafu,16146,1015156,8,0.0,17,jump,0.5,200,75,False,256,858,6632,,7.7296
olafu,16146,1015156,8,0.0,17,jump,0.5,200,100,False,256,858,6632,,7.7296
olafu,16146,1015156,8,0.0,17,jump,0.5,200,125,False,256,858,6632,,7.7296
olafu,16146,1015156,8,0.0,17,jump,0.5,200,150,False,256,858,6632,,7.7296
olafu,16146,1015156,8,0.0,17,jump,0.5,200,175,False,256,858,6632,,7.7296
olafu,16146,1015156,8,0.0,17,jump,0.5,200,199,True,256,858,6632,858,7.7296
olafu,16146,1015156,8,0.0,18,jump,0.5,200,0,False,256,942,4691,,4.9798
olafu,16146,1015156,8,0.0,18,jump,0.5,200,25,False,256,942,4691,,4.9798
olafu,16146,1015156,8,0.0,18,jump,0.5,200,50,False,256,942,4691,,4.9798
olafu,16146,1015156,8,0.0,18,jump,0.5,200,75,False,256,942,4691,,4.9798
olafu,16146,1015156,8,0.0,18,jump,0.5,200,100,False,256,942,4691,,4.9798
olafu,16146,1015156,8,0.0,18,jump,0.5,200,125,False,256,942,4691,,4.9798
olafu,16146,1015156,8,0.0,18,jump,0.5,200,150,False,256,942,4691,,4.9798
olafu,16146,1015156,8,0.0,18,jump,0.5,200,175,False,256,942,4691,,4.9798
olafu,16146,1015156,8,0.0,18,jump,0.5,200,199,True,256,942,4691,942,4.9798
olafu,16146,1015156,8,0.0,19,jump,0.5,200,0,False,256,1014,7808,,7.7002
olafu,16146,1015156,8,0.0,19,jump,0.5,200,25,False,256,1014,7808,,7.7002
olafu,16146,1015156,8,0.0,19,jump,0.5,200,50,False,256,1014,7808,,7.7002
olafu,16146,1015156,8,0.0,19,jump,0.5,200,75,False,256,1014,7808,,7.7002
olafu,16146,1015156,8,0.0,19,jump,0.5,200,100,False,256,1014,7808,,7.7002
olafu,16146,1015156,8,0.0,19,jump,0.5,200,125,False,256,1014,7808,,7.7002
olafu,16146,1015156,8,0.0,19,jump,0.5,200,150,False,256,1014,7808,,7.7002
olafu,16146,1015156,8,0.0,19,jump,0.5,200,175,False,256,1014,7808,,7.7002
olafu,16146,1015156,8,0.0,19,jump,0.5,200,199,True,256,1014,7808,1014,7.7002
olafu,16146,1015156,8,0.0,20,jump,0.5,200,0,False,256,794,4665,,5.8753
olafu,16146,1015156,8,0.0,20,jump,0.5,200,25,False,256,794,4665,,5.8753
olafu,16146,1015156,8,0.0,20,jump,0.5,200,50,False,256,794,4665,,5.8753
olafu,16146,1015156,8,0.0,20,jump,0.5,200,75,False,256,794,4665,,5.8753
olafu,16146,1015156,8,0.0,20,jump,0.5,200,100,False,256,794,4665,,5.8753
olafu,16146,1015156,8,0.0,20,jump,0.5,200,125,False,256,794,4665,,5.8753
olafu,16146,1015156,8,0.0,20,jump,0.5,200,150,False,256,794,4665,,5.8753
olafu,16146,1015156,8,0.0,20,jump,0.5,200,175,False,256,794,4665,,5.8753
olafu,16146,1015156,8,0.0,20,jump,0.5,200,199,True,256,794,4665,794,5.8753
olafu,16146,1015156,8,0.0,21,jump,0.5,200,0,False,256,629,4121,,6.5517
olafu,16146,1015156,8,0.0,21,jump,0.5,200,25,False,256,629,4121,,6.5517
olafu,16146,1015156,8,0.0,21,jump,0.5,200,50,False,256,629,4121,,6.5517
olafu,16146,1015156,8,0.0,21,jump,0.5,200,75,False,256,629,4121,,6.5517
olafu,16146,1015156,8,0.0,21,jump,0.5,200,100,False,256,629,4121,,6.5517
olafu,16146,1015156,8,0.0,21,jump,0.5,200,125,False,256,629,4121,,6.5517
olafu,16146,1015156,8,0.0,21,jump,0.5,200,150,False,256,629,4121,,6.5517
olafu,16146,1015156,8,0.0,21,jump,0.5,200,175,False,256,629,4121,,6.5517
olafu,16146,1015156,8,0.0,21,jump,0.5,200,199,True,256,629,4121,629,6.5517
olafu,16146,1015156,8,0.002,17,jump,0.5,200,0,False,256,858,6632,,7.7296
olafu,16146,1015156,8,0.002,17,jump,0.5,200,25,False,256,3100,8958,,2.8897
olafu,16146,1015156,8,0.002,17,jump,0.5,200,50,False,256,4659,10833,,2.3252
olafu,16146,1015156,8,0.002,17,jump,0.5,200,75,False,256,5984,12800,,2.139
olafu,16146,1015156,8,0.002,17,jump,0.5,200,100,False,256,7056,14753,,2.0908
olafu,16146,1015156,8,0.002,17,jump,0.5,200,125,False,256,8006,16246,,2.0292
olafu,16146,1015156,8,0.002,17,jump,0.5,200,150,False,256,8545,17239,,2.0174
olafu,16146,1015156,8,0.002,17,jump,0.5,200,175,False,256,9371,18472,,1.9712
olafu,16146,1015156,8,0.002,17,jump,0.5,200,199,True,256,9910,19754,9910,1.9933
olafu,16146,1015156,8,0.002,18,jump,0.5,200,0,False,256,942,4691,,4.9798
olafu,16146,1015156,8,0.002,18,jump,0.5,200,25,False,256,3100,6991,,2.2552
olafu,16146,1015156,8,0.002,18,jump,0.5,200,50,False,256,4419,8680,,1.9642
olafu,16146,1015156,8,0.002,18,jump,0.5,200,75,False,256,5930,10447,,1.7617
olafu,16146,1015156,8,0.002,18,jump,0.5,200,100,False,256,7114,12466,,1.7523
olafu,16146,1015156,8,0.002,18,jump,0.5,200,125,False,256,7812,14107,,1.8058
olafu,16146,1015156,8,0.002,18,jump,0.5,200,150,False,256,8431,15280,,1.8124
olafu,16146,1015156,8,0.002,18,jump,0.5,200,175,False,256,8958,16386,,1.8292
olafu,16146,1015156,8,0.002,18,jump,0.5,200,199,True,256,9227,17718,9227,1.9202
olafu,16146,1015156,8,0.002,19,jump,0.5,200,0,False,256,1014,7808,,7.7002
olafu,16146,1015156,8,0.002,19,jump,0.5,200,25,False,256,3350,10311,,3.0779
olafu,16146,1015156,8,0.002,19,jump,0.5,200,50,False,256,4887,12385,,2.5343
olafu,16146,1015156,8,0.002,19,jump,0.5,200,75,False,256,6440,14347,,2.2278
olafu,16146,1015156,8,0.002,19,jump,0.5,200,100,False,256,7672,15662,,2.0414
olafu,16146,1015156,8,0.002,19,jump,0.5,200,125,False,256,8421,17148,,2.0363
olafu,16146,1015156,8,0.002,19,jump,0.5,200,150,False,256,8808,17658,,2.0048
olafu,16146,1015156,8,0.002,19,jump,0.5,200,175,False,256,9663,18984,,1.9646
olafu,16146,1015156,8,0.002,19,jump,0.5,200,199,True,256,10205,19695,10205,1.9299
olafu,16146,1015156,8,0.002,20,jump,0.5,200,0,False,256,794,4665,,5.8753
olafu,16146,1015156,8,0.002,20,jump,0.5,200,25,False,256,3063,7071,,2.3085
olafu,16146,1015156,8,0.002,20,jump,0.5,200,50,False,256,4528,8934,,1.9731
olafu,16146,1015156,8,0.002,20,jump,0.5,200,75,False,256,5906,10993,,1.8613
olafu,16146,1015156,8,0.002,20,jump,0.5,200,100,False,256,7136,12902,,1.808
olafu,16146,1015156,8,0.002,20,jump,0.5,200,125,False,256,8130,14216,,1.7486
olafu,16146,1015156,8,0.002,20,jump,0.5,200,150,False,256,8686,15664,,1.8034
olafu,16146,1015156,8,0.002,20,jump,0.5,200,175,False,256,9494,17319,,1.8242
olafu,16146,1015156,8,0.002,20,jump,0.5,200,199,True,256,9778,17979,9778,1.8387
olafu,16146,1015156,8,0.002,21,jump,0.5,200,0,False,256,629,4121,,6.5517
olafu,16146,1015156,8,0.002,21,jump,0.5,200,25,False,256,2852,6544,,2.2945
olafu,16146,1015156,8,0.002,21,jump,0.5,200,50,False,256,4698,9001,,1.9159
olafu,16146,1015156,8,0.002,21,jump,0.5,200,75,False,256,6006,10712,,1.7835
olafu,16146,1015156,8,0.002,21,jump,0.5,200,100,False,256,6961,12163,,1.7473
olafu,16146,1015156,8,0.002,21,jump,0.5,200,125,False,256,8043,13963,,1.736
olafu,16146,1015156,8,0.002,21,jump,0.5,200,150,False,256,8565,15147,,1.7685
olafu,16146,1015156,8,0.002,21,jump,0.5,200,175,False,256,9036,15997,,1.7704
olafu,16146,1015156,8,0.002,21,jump,0.5,200,199,True,256,9383,16818,9383,1.7924
olafu,16146,1015156,8,0.01,17,jump,0.5,200,0,False,256,858,6632,,7.7296
olafu,16146,1015156,8,0.01,17,jump,0.5,200,25,False,256,6050,13095,,2.1645
olafu,16146,1015156,8,0.01,17,jump,0.5,200,50,False,256,8667,17819,,2.056
olafu,16146,1015156,8,0.01,17,jump,0.5,200,75,False,256,10642,21335,,2.0048
olafu,16146,1015156,8,0.01,17,jump,0.5,200,100,False,256,11093,22404,,2.0197
olafu,16146,1015156,8,0.01,17,jump,0.5,200,125,False,256,11457,22947,,2.0029
olafu,16146,1015156,8,0.01,17,jump,0.5,200,150,False,256,11968,24053,,2.0098
olafu,16146,1015156,8,0.01,17,jump,0.5,200,175,False,256,11870,23749,,2.0008
olafu,16146,1015156,8,0.01,17,jump,0.5,200,199,True,256,12278,23868,12278,1.944
olafu,16146,1015156,8,0.01,18,jump,0.5,200,0,False,256,942,4691,,4.9798
olafu,16146,1015156,8,0.01,18,jump,0.5,200,25,False,256,6215,11580,,1.8632
olafu,16146,1015156,8,0.01,18,jump,0.5,200,50,False,256,9109,16198,,1.7782
olafu,16146,1015156,8,0.01,18,jump,0.5,200,75,False,256,10355,19218,,1.8559
olafu,16146,1015156,8,0.01,18,jump,0.5,200,100,False,256,11120,21358,,1.9207
olafu,16146,1015156,8,0.01,18,jump,0.5,200,125,False,256,11503,22156,,1.9261
olafu,16146,1015156,8,0.01,18,jump,0.5,200,150,False,256,12059,23269,,1.9296
olafu,16146,1015156,8,0.01,18,jump,0.5,200,175,False,256,12007,23630,,1.968
olafu,16146,1015156,8,0.01,18,jump,0.5,200,199,True,256,12074,24346,12074,2.0164
olafu,16146,1015156,8,0.01,19,jump,0.5,200,0,False,256,1014,7808,,7.7002
olafu,16146,1015156,8,0.01,19,jump,0.5,200,25,False,256,6037,13835,,2.2917
olafu,16146,1015156,8,0.01,19,jump,0.5,200,50,False,256,8189,16960,,2.0711
olafu,16146,1015156,8,0.01,19,jump,0.5,200,75,False,256,9565,20491,,2.1423
olafu,16146,1015156,8,0.01,19,jump,0.5,200,100,False,256,10861,22179,,2.0421
olafu,16146,1015156,8,0.01,19,jump,0.5,200,125,False,256,11211,22783,,2.0322
olafu,16146,1015156,8,0.01,19,jump,0.5,200,150,False,256,11431,23329,,2.0409
olafu,16146,1015156,8,0.01,19,jump,0.5,200,175,False,256,11835,23776,,2.009
olafu,16146,1015156,8,0.01,19,jump,0.5,200,199,True,256,11988,23411,11988,1.9529
olafu,16146,1015156,8,0.01,20,jump,0.5,200,0,False,256,794,4665,,5.8753
olafu,16146,1015156,8,0.01,20,jump,0.5,200,25,False,256,5875,10763,,1.832
olafu,16146,1015156,8,0.01,20,jump,0.5,200,50,False,256,8219,14682,,1.7863
olafu,16146,1015156,8,0.01,20,jump,0.5,200,75,False,256,9736,17533,,1.8008
olafu,16146,1015156,8,0.01,20,jump,0.5,200,100,False,256,10697,19485,,1.8215
olafu,16146,1015156,8,0.01,20,jump,0.5,200,125,False,256,11038,20806,,1.8849
olafu,16146,1015156,8,0.01,20,jump,0.5,200,150,False,256,11877,21954,,1.8484
olafu,16146,1015156,8,0.01,20,jump,0.5,200,175,False,256,12321,22905,,1.859
olafu,16146,1015156,8,0.01,20,jump,0.5,200,199,True,256,12019,23337,12019,1.9417
olafu,16146,1015156,8,0.01,21,jump,0.5,200,0,False,256,629,4121,,6.5517
olafu,16146,1015156,8,0.01,21,jump,0.5,200,25,False,256,5885,10775,,1.8309
olafu,16146,1015156,8,0.01,21,jump,0.5,200,50,False,256,8878,15063,,1.6967
olafu,16146,1015156,8,0.01,21,jump,0.5,200,75,False,256,9916,17891,,1.8043
olafu,16146,1015156,8,0.01,21,jump,0.5,200,100,False,256,10797,20189,,1.8699
olafu,16146,1015156,8,0.01,21,jump,0.5,200,125,False,256,11449,21925,,1.915
olafu,16146,1015156,8,0.01,21,jump,0.5,200,150,False,256,11581,22625,,1.9536
olafu,16146,1015156,8,0.01,21,jump,0.5,200,175,False,256,12146,23587,,1.942
olafu,16146,1015156,8,0.01,21,jump,0.5,200,199,True,256,12296,24156,12296,1.9645
olafu,16146,1015156,8,0.05,17,jump,0.5,200,0,False,256,858,6632,,7.7296
olafu,16146,1015156,8,0.05,17,jump,0.5,200,25,False,256,11775,22825,,1.9384
olafu,16146,1015156,8,0.05,17,jump,0.5,200,50,False,256,12626,24543,,1.9438
olafu,16146,1015156,8,0.05,17,jump,0.5,200,75,False,256,12745,24537,,1.9252
olafu,16146,1015156,8,0.05,17,jump,0.5,200,100,False,256,12718,24180,,1.9012
olafu,16146,1015156,8,0.05,17,jump,0.5,200,125,False,256,12764,23762,,1.8616
olafu,16146,1015156,8,0.05,17,jump,0.5,200,150,False,256,12830,24504,,1.9099
olafu,16146,1015156,8,0.05,17,jump,0.5,200,175,False,256,12487,24223,,1.9399
olafu,16146,1015156,8,0.05,17,jump,0.5,200,199,True,256,12764,24425,12764,1.9136
olafu,16146,1015156,8,0.05,18,jump,0.5,200,0,False,256,942,4691,,4.9798
olafu,16146,1015156,8,0.05,18,jump,0.5,200,25,False,256,10973,21199,,1.9319
olafu,16146,1015156,8,0.05,18,jump,0.5,200,50,False,256,12075,23609,,1.9552
olafu,16146,1015156,8,0.05,18,jump,0.5,200,75,False,256,12691,24273,,1.9126
olafu,16146,1015156,8,0.05,18,jump,0.5,200,100,False,256,12862,24780,,1.9266
olafu,16146,1015156,8,0.05,18,jump,0.5,200,125,False,256,12556,24415,,1.9445
olafu,16146,1015156,8,0.05,18,jump,0.5,200,150,False,256,12455,24276,,1.9491
olafu,16146,1015156,8,0.05,18,jump,0.5,200,175,False,256,12656,23745,,1.8762
olafu,16146,1015156,8,0.05,18,jump,0.5,200,199,True,256,12758,24471,12758,1.9181
olafu,16146,1015156,8,0.05,19,jump,0.5,200,0,False,256,1014,7808,,7.7002
olafu,16146,1015156,8,0.05,19,jump,0.5,200,25,False,256,11752,23294,,1.9821
olafu,16146,1015156,8,0.05,19,jump,0.5,200,50,False,256,12298,23653,,1.9233
olafu,16146,1015156,8,0.05,19,jump,0.5,200,75,False,256,12497,24172,,1.9342
olafu,16146,1015156,8,0.05,19,jump,0.5,200,100,False,256,12805,24573,,1.919
olafu,16146,1015156,8,0.05,19,jump,0.5,200,125,False,256,12644,24316,,1.9231
olafu,16146,1015156,8,0.05,19,jump,0.5,200,150,False,256,12675,23987,,1.8925
olafu,16146,1015156,8,0.05,19,jump,0.5,200,175,False,256,12841,24527,,1.9101
olafu,16146,1015156,8,0.05,19,jump,0.5,200,199,True,256,12963,24548,12963,1.8937
olafu,16146,1015156,8,0.05,20,jump,0.5,200,0,False,256,794,4665,,5.8753
olafu,16146,1015156,8,0.05,20,jump,0.5,200,25,False,256,11766,21968,,1.8671
olafu,16146,1015156,8,0.05,20,jump,0.5,200,50,False,256,12210,23733,,1.9437
olafu,16146,1015156,8,0.05,20,jump,0.5,200,75,False,256,12861,24698,,1.9204
olafu,16146,1015156,8,0.05,20,jump,0.5,200,100,False,256,12291,23984,,1.9513
olafu,16146,1015156,8,0.05,20,jump,0.5,200,125,False,256,13175,23564,,1.7885
olafu,16146,1015156,8,0.05,20,jump,0.5,200,150,False,256,13127,23782,,1.8117
olafu,16146,1015156,8,0.05,20,jump,0.5,200,175,False,256,12443,22392,,1.7996
olafu,16146,1015156,8,0.05,20,jump,0.5,200,199,True,256,12210,23830,12210,1.9517
olafu,16146,1015156,8,0.05,21,jump,0.5,200,0,False,256,629,4121,,6.5517
olafu,16146,1015156,8,0.05,21,jump,0.5,200,25,False,256,10739,20616,,1.9197
olafu,16146,1015156,8,0.05,21,jump,0.5,200,50,False,256,12225,23875,,1.953
olafu,16146,1015156,8,0.05,21,jump,0.5,200,75,False,256,12115,23649,,1.952
olafu,16146,1015156,8,0.05,21,jump,0.5,200,100,False,256,12620,24137,,1.9126
olafu,16146,1015156,8,0.05,21,jump,0.5,200,125,False,256,12850,24220,,1.8848
olafu,16146,1015156,8,0.05,21,jump,0.5,200,150,False,256,12888,23892,,1.8538
olafu,16146,1015156,8,0.05,21,jump,0.5,200,175,False,256,12944,23919,,1.8479
olafu,16146,1015156,8,0.05,21,jump,0.5,200,199,True,256,12611,24385,12611,1.9336
olafu,16146,1015156,8,0.25,17,jump,0.5,200,0,False,256,858,6632,,7.7296
olafu,16146,1015156,8,0.25,17,jump,0.5,200,25,False,256,12537,23649,,1.8863
olafu,16146,1015156,8,0.25,17,jump,0.5,200,50,False,256,12359,24230,,1.9605
olafu,16146,1015156,8,0.25,17,jump,0.5,200,75,False,256,12190,23712,,1.9452
olafu,16146,1015156,8,0.25,17,jump,0.5,200,100,False,256,12464,24003,,1.9258
olafu,16146,1015156,8,0.25,17,jump,0.5,200,125,False,256,12174,24500,,2.0125
